 #  R                 Z
    0.33778962E+01   -0.36789886E+00
    0.23369501E+01    0.87460680E+00
    0.28453259E+01   -0.65628949E+00
    0.26532186E+01    0.11672071E+01
    0.24630274E+01   -0.47210968E+00
    0.31512004E+01    0.11131697E+01
    0.22418360E+01   -0.37547652E-01
    0.35918056E+01    0.38830179E+00
    0.22131070E+01    0.49167673E+00
    0.32765793E+01   -0.47449272E+00
    0.23821520E+01    0.94665744E+00
    0.27618825E+01   -0.64858450E+00
    0.27321988E+01    0.11905805E+01
    0.24092315E+01   -0.40589437E+00
    0.32569905E+01    0.10390287E+01
    0.22209699E+01    0.58703931E-01
    0.35952215E+01    0.19104868E+00
    0.22302691E+01    0.58661707E+00
    0.31719858E+01   -0.55372185E+00
    0.24335550E+01    0.10115950E+01
    0.26842963E+01   -0.62722505E+00
    0.28179530E+01    0.12012173E+01
    0.23608195E+01   -0.33186194E+00
    0.33601511E+01    0.93699499E+00
    0.22070823E+01    0.15739705E+00
    0.35628217E+01   -0.30199396E-03
    0.22542056E+01    0.67798419E+00
    0.30689861E+01   -0.60828417E+00
    0.24911892E+01    0.10686429E+01
    0.26122955E+01   -0.59364961E+00
    0.29103199E+01    0.11971020E+01
    0.23181224E+01   -0.25094379E+00
    0.34542675E+01    0.80506494E+00
    0.22003525E+01    0.25730535E+00
    0.34994626E+01   -0.17349900E+00
    0.22847279E+01    0.76477092E+00
    0.29704925E+01   -0.64122618E+00
    0.25551710E+01    0.11169903E+01
    0.25456358E+01   -0.54905073E+00
    0.30088942E+01    0.11757366E+01
    0.22814526E+01   -0.16400896E+00
    0.35311256E+01    0.64395907E+00
    0.22008458E+01    0.35736145E+00
    0.34135129E+01   -0.32082041E+00
    0.23217025E+01    0.84615811E+00
    0.28778165E+01   -0.65536600E+00
    0.26256739E+01    0.11556848E+01
    0.24841874E+01   -0.49443344E+00
    0.31125077E+01    0.11341081E+01
    0.22511827E+01   -0.72070195E-01
    0.35815930E+01    0.45926843E+00
    0.22085412E+01    0.45631792E+00
    0.33141879E+01   -0.43897140E+00
    0.23649928E+01    0.92127810E+00
    0.27914235E+01   -0.65306682E+00
    0.27028575E+01    0.11835354E+01
    0.24280030E+01   -0.43073162E+00
    0.32189820E+01    0.10687705E+01
    0.22276434E+01    0.23840858E-01
    0.35982143E+01    0.26163459E+00
    0.22233415E+01    0.55311345E+00
    0.32092245E+01   -0.52854195E+00
    0.24145784E+01    0.98942290E+00
    0.27110984E+01   -0.63627933E+00
    0.27868668E+01    0.11990576E+01
    0.23772314E+01   -0.35880619E+00
    0.33245440E+01    0.97623843E+00
    0.22111258E+01    0.12257899E+00
    0.35780436E+01    0.65102684E-01
    0.22450791E+01    0.64659120E+00
    0.31044171E+01   -0.59193561E+00
    0.24704640E+01    0.10498122E+01
    0.26365842E+01   -0.60659743E+00
    0.28777050E+01    0.12003600E+01
    0.23321369E+01   -0.27953182E+00
    0.34234619E+01    0.85378214E+00
    0.22018263E+01    0.22303091E+00
    0.35241066E+01   -0.11700242E+00
    0.22735828E+01    0.73578762E+00
    0.30033326E+01   -0.63230438E+00
    0.25327510E+01    0.11016571E+01
    0.25675664E+01   -0.56531657E+00
    0.29750161E+01    0.11850707E+01
    0.22930694E+01   -0.19386248E+00
    0.35078515E+01    0.70103085E+00
