 #  R                 Z
    0.28373505E+01    0.34164831E+00
    0.28081119E+01    0.30285837E+00
    0.27927584E+01    0.25092909E+00
    0.27930469E+01    0.19405011E+00
    0.28089958E+01    0.14075153E+00
    0.28387580E+01    0.99238750E-01
    0.28785362E+01    0.76471521E-01
    0.29224004E+01    0.77499520E-01
    0.29626376E+01    0.10399641E+00
    0.29908936E+01    0.15278044E+00
    0.30003279E+01    0.21525313E+00
    0.29880495E+01    0.27825027E+00
    0.29573981E+01    0.32845102E+00
    0.29158869E+01    0.35672277E+00
    0.28719923E+01    0.35950859E+00
    0.28333977E+01    0.33815053E+00
    0.28055950E+01    0.29749098E+00
    0.27919612E+01    0.24455440E+00
    0.27940637E+01    0.18764025E+00
    0.28117142E+01    0.13527814E+00
    0.28428536E+01    0.95558730E-01
    0.28834519E+01    0.75281303E-01
    0.29273045E+01    0.79206550E-01
    0.29666218E+01    0.10850682E+00
    0.29930280E+01    0.15937924E+00
    0.30000405E+01    0.22260363E+00
    0.29853962E+01    0.28480644E+00
    0.29530748E+01    0.33289056E+00
    0.29108112E+01    0.35833209E+00
    0.28671864E+01    0.35821110E+00
    0.28296029E+01    0.33437103E+00
    0.28032831E+01    0.29193192E+00
    0.27913957E+01    0.23809459E+00
    0.27953195E+01    0.18125855E+00
    0.28146685E+01    0.12992186E+00
    0.28471466E+01    0.92115863E-01
    0.28884838E+01    0.74433707E-01
    0.29322510E+01    0.81310004E-01
    0.29704883E+01    0.11341032E+00
    0.29949614E+01    0.16633945E+00
    0.29994521E+01    0.23011733E+00
    0.29824473E+01    0.29131398E+00
    0.29484945E+01    0.33712080E+00
    0.29055716E+01    0.35960133E+00
    0.28623426E+01    0.35652878E+00
    0.28258603E+01    0.33018634E+00
    0.28011211E+01    0.28603876E+00
    0.27910516E+01    0.23143611E+00
    0.27968287E+01    0.17483234E+00
    0.28178521E+01    0.12471074E+00
    0.28516101E+01    0.88947883E-01
    0.28935815E+01    0.73958564E-01
    0.29371326E+01    0.83815435E-01
    0.29741309E+01    0.11863861E+00
    0.29965651E+01    0.17345828E+00
    0.29985181E+01    0.23758695E+00
    0.29792211E+01    0.29757794E+00
    0.29437579E+01    0.34096906E+00
    0.29004092E+01    0.36048191E+00
    0.28576712E+01    0.35453883E+00
    0.28223280E+01    0.32576890E+00
    0.27991923E+01    0.27998848E+00
    0.27909581E+01    0.22472453E+00
    0.27985911E+01    0.16846318E+00
    0.28212741E+01    0.11966190E+00
    0.28562554E+01    0.86067375E-01
    0.28987160E+01    0.73886630E-01
    0.29418359E+01    0.86726109E-01
    0.29775346E+01    0.12418070E+00
    0.29978394E+01    0.18073499E+00
    0.29972347E+01    0.24508953E+00
    0.29756986E+01    0.30365640E+00
    0.29388740E+01    0.34447431E+00
    0.28952647E+01    0.36100525E+00
    0.28530984E+01    0.35221898E+00
    0.28189921E+01    0.32117232E+00
    0.27974830E+01    0.27390294E+00
    0.27910726E+01    0.21807659E+00
    0.28005353E+01    0.16225065E+00
    0.28248322E+01    0.11485191E+00
    0.28609659E+01    0.83492120E-01
    0.29038698E+01    0.74123385E-01
    0.29465551E+01    0.89948134E-01
    0.29808683E+01    0.13005294E+00
    0.29989126E+01    0.18823854E+00
    0.29956901E+01    0.25266775E+00
    0.29719459E+01    0.30964648E+00
    0.29338508E+01    0.34778201E+00
    0.28899995E+01    0.36124520E+00
    0.28484706E+01    0.34953921E+00
    0.28156824E+01    0.31616347E+00
    0.27959028E+01    0.26745731E+00
    0.27913954E+01    0.21121451E+00
    0.28027213E+01    0.15599050E+00
    0.28286264E+01    0.11014568E+00
    0.28658899E+01    0.81134359E-01
    0.29091776E+01    0.74687277E-01
    0.29513048E+01    0.93579028E-01
    0.29840585E+01    0.13632008E+00
    0.29997042E+01    0.19601006E+00
    0.29938226E+01    0.26026399E+00
    0.29679178E+01    0.31547689E+00
    0.29286935E+01    0.35080554E+00
    0.28847440E+01    0.36119445E+00
    0.28439389E+01    0.34660860E+00
    0.28125204E+01    0.31098590E+00
    0.27944907E+01    0.26089969E+00
    0.27919022E+01    0.20431130E+00
    0.28050941E+01    0.14978322E+00
    0.28325772E+01    0.10560461E+00
    0.28709025E+01    0.79039158E-01
    0.29144726E+01    0.75566162E-01
    0.29559377E+01    0.97511298E-01
    0.29869753E+01    0.14275442E+00
    0.30001722E+01    0.20372640E+00
    0.29916821E+01    0.26763718E+00
    0.29637833E+01    0.32092189E+00
    0.29236022E+01    0.35344500E+00
    0.28795700E+01    0.36076607E+00
    0.28395911E+01    0.34340174E+00
    0.28095965E+01    0.30569098E+00
    0.27933170E+01    0.25436747E+00
    0.27926186E+01    0.19755800E+00
    0.28076279E+01    0.14381497E+00
    0.28366251E+01    0.10136474E+00
    0.28759172E+01    0.77292260E-01
    0.29196826E+01    0.76779663E-01
    0.29603813E+01    0.10172306E+00
    0.29896268E+01    0.14934804E+00
    0.30003423E+01    0.21136987E+00
    0.29893331E+01    0.27470552E+00
    0.29595736E+01    0.32598156E+00
    0.29184882E+01    0.35569124E+00
    0.28745406E+01    0.36001219E+00
    0.28354605E+01    0.33999306E+00
    0.28069064E+01    0.30031416E+00
    0.27923696E+01    0.24790073E+00
    0.27935247E+01    0.19097735E+00
    0.28102995E+01    0.13809795E+00
    0.28407399E+01    0.97433805E-01
    0.28809146E+01    0.75875997E-01
    0.29247910E+01    0.78304435E-01
    0.29646036E+01    0.10617367E+00
    0.29919564E+01    0.15598351E+00
    0.30002137E+01    0.21884856E+00
    0.29867702E+01    0.28147823E+00
    0.29552863E+01    0.33065466E+00
    0.29134147E+01    0.35754749E+00
    0.28696479E+01    0.35892157E+00
    0.28315263E+01    0.33632922E+00
    0.28044459E+01    0.29479719E+00
    0.27916618E+01    0.24142162E+00
    0.27946475E+01    0.18453954E+00
    0.28131193E+01    0.13267350E+00
    0.28448952E+01    0.93885786E-01
    0.28858545E+01    0.74843253E-01
    0.29297010E+01    0.80175433E-01
    0.29684874E+01    0.11082201E+00
    0.29939700E+01    0.16267700E+00
    0.29997841E+01    0.22617429E+00
    0.29840179E+01    0.28790636E+00
    0.29509608E+01    0.33490765E+00
    0.29083516E+01    0.35896856E+00
    0.28648908E+01    0.35744458E+00
    0.28278164E+01    0.33240560E+00
    0.28022427E+01    0.28914259E+00
    0.27912178E+01    0.23493543E+00
    0.27960233E+01    0.17819543E+00
    0.28161661E+01    0.12743944E+00
    0.28492459E+01    0.90604507E-01
    0.28908816E+01    0.74191825E-01
    0.29345617E+01    0.82469582E-01
    0.29721778E+01    0.11583574E+00
    0.29957036E+01    0.16963311E+00
    0.29990198E+01    0.23355855E+00
    0.29809576E+01    0.29419854E+00
    0.29463365E+01    0.33888568E+00
    0.29032261E+01    0.36001430E+00
    0.28601938E+01    0.35560774E+00
    0.28242550E+01    0.32819157E+00
    0.28002401E+01    0.28329234E+00
    0.27910058E+01    0.22836039E+00
    0.27976346E+01    0.17190630E+00
    0.28194299E+01    0.12237014E+00
    0.28537688E+01    0.87592135E-01
    0.28959828E+01    0.73902685E-01
    0.29393111E+01    0.85154839E-01
    0.29757154E+01    0.12119910E+00
    0.29971692E+01    0.17682995E+00
    0.29979361E+01    0.24107727E+00
    0.29775849E+01    0.30042317E+00
    0.29415016E+01    0.34261406E+00
    0.28980232E+01    0.36074433E+00
    0.28555148E+01    0.35343881E+00
    0.28207638E+01    0.32361122E+00
    0.27983939E+01    0.27714645E+00
    0.27910103E+01    0.22163452E+00
    0.27994904E+01    0.16558507E+00
    0.28229187E+01    0.11743520E+00
    0.28584477E+01    0.84858917E-01
    0.29011476E+01    0.73972128E-01
    0.29440733E+01    0.88220004E-01
    0.29791273E+01    0.12693087E+00
    0.29983785E+01    0.18428323E+00
    0.29965334E+01    0.24868976E+00
    0.29739483E+01    0.30651424E+00
    0.29364827E+01    0.34607486E+00
    0.28927422E+01    0.36113749E+00
    0.28508613E+01    0.35092561E+00
    0.28173878E+01    0.31874034E+00
    0.27967170E+01    0.27075489E+00
    0.27912346E+01    0.21473782E+00
    0.28016009E+01    0.15921283E+00
    0.28266768E+01    0.11257010E+00
    0.28633681E+01    0.82340599E-01
    0.29064396E+01    0.74403568E-01
    0.29488722E+01    0.91714254E-01
    0.29824035E+01    0.13308093E+00
    0.29992930E+01    0.19200155E+00
    0.29947821E+01    0.25635117E+00
    0.29700021E+01    0.31246030E+00
    0.29313654E+01    0.34923798E+00
    0.28874724E+01    0.36122158E+00
    0.28463033E+01    0.34814800E+00
    0.28141665E+01    0.31369193E+00
    0.27952212E+01    0.26429589E+00
    0.27916415E+01    0.20786586E+00
    0.28038815E+01    0.15295111E+00
    0.28305665E+01    0.10790783E+00
    0.28683519E+01    0.80098077E-01
    0.29117871E+01    0.75109962E-01
    0.29536067E+01    0.95508709E-01
    0.29855308E+01    0.13950684E+00
    0.29999663E+01    0.19986996E+00
    0.29927738E+01    0.26397576E+00
    0.29658460E+01    0.31824351E+00
    0.29261464E+01    0.35216071E+00
    0.28821528E+01    0.36101762E+00
    0.28417702E+01    0.34506827E+00
    0.28110500E+01    0.30840790E+00
    0.27938788E+01    0.25771349E+00
    0.27922173E+01    0.20098736E+00
    0.28063092E+01    0.14681653E+00
    0.28345508E+01    0.10346705E+00
    0.28733678E+01    0.78119974E-01
    0.29170704E+01    0.76100372E-01
    0.29581868E+01    0.99546341E-01
    0.29883565E+01    0.14600920E+00
    0.30003229E+01    0.20755318E+00
    0.29905661E+01    0.27120347E+00
    0.29617078E+01    0.32351962E+00
    0.29210504E+01    0.35464617E+00
    0.28770454E+01    0.36046950E+00
    0.28374982E+01    0.34176957E+00
    0.28082059E+01    0.30304166E+00
    0.27927931E+01    0.25115312E+00
    0.27930179E+01    0.19427368E+00
    0.28089054E+01    0.14095068E+00
    0.28386174E+01    0.99376316E-01
    0.28783647E+01    0.76523215E-01
    0.29222243E+01    0.77449813E-01
    0.29625087E+01    0.10385212E+00
    0.29908241E+01    0.15256715E+00
    0.30003382E+01    0.21503720E+00
    0.29881282E+01    0.27806022E+00
    0.29574987E+01    0.32833533E+00
    0.29159940E+01    0.35666976E+00
    0.28721021E+01    0.35952112E+00
    0.28334905E+01    0.33822400E+00
    0.28056568E+01    0.29761014E+00
    0.27919843E+01    0.24469786E+00
    0.27940471E+01    0.18777847E+00
    0.28116630E+01    0.13539328E+00
