 #  R                 Z
    0.29275625E+01    0.13957336E+00
    0.29559040E+01    0.14104968E+00
    0.29811275E+01    0.15918528E+00
    0.29978133E+01    0.19064905E+00
    0.30021859E+01    0.22896693E+00
    0.29932961E+01    0.26608524E+00
    0.29732805E+01    0.29429380E+00
    0.29466493E+01    0.30816045E+00
    0.29188866E+01    0.30551849E+00
    0.28952114E+01    0.28740761E+00
    0.28797649E+01    0.25751725E+00
    0.28751335E+01    0.22130019E+00
    0.28821715E+01    0.18545123E+00
    0.28998327E+01    0.15651371E+00
    0.29251462E+01    0.14024140E+00
    0.29534844E+01    0.14023109E+00
    0.29792088E+01    0.15700277E+00
    0.29968219E+01    0.18753266E+00
    0.30023457E+01    0.22557808E+00
    0.29945610E+01    0.26312809E+00
    0.29753541E+01    0.29236861E+00
    0.29491122E+01    0.30760418E+00
    0.29212231E+01    0.30641134E+00
    0.28969919E+01    0.28952793E+00
    0.28806845E+01    0.26041517E+00
    0.28750652E+01    0.22449330E+00
    0.28811352E+01    0.18829031E+00
    0.28979963E+01    0.15851871E+00
    0.29228276E+01    0.14100529E+00
    0.29511131E+01    0.13955784E+00
    0.29772881E+01    0.15498596E+00
    0.29957718E+01    0.18456337E+00
    0.30024043E+01    0.22227462E+00
    0.29957239E+01    0.26015426E+00
    0.29773678E+01    0.29034765E+00
    0.29515013E+01    0.30694284E+00
    0.29234879E+01    0.30715363E+00
    0.28987270E+01    0.29144344E+00
    0.28816323E+01    0.26312450E+00
    0.28750828E+01    0.22758711E+00
    0.28801866E+01    0.19114948E+00
    0.28962183E+01    0.16061376E+00
    0.29205240E+01    0.14189218E+00
    0.29487176E+01    0.13900828E+00
    0.29753111E+01    0.15307516E+00
    0.29946355E+01    0.18165958E+00
    0.30023644E+01    0.21898723E+00
    0.29967897E+01    0.25714502E+00
    0.29793140E+01    0.28823076E+00
    0.29538514E+01    0.30616194E+00
    0.29258023E+01    0.30778784E+00
    0.29006001E+01    0.29335506E+00
    0.28827341E+01    0.26599101E+00
    0.28751904E+01    0.23084697E+00
    0.28792671E+01    0.19421948E+00
    0.28944076E+01    0.16291479E+00
    0.29181394E+01    0.14294454E+00
    0.29462015E+01    0.13856635E+00
    0.29731712E+01    0.15117393E+00
    0.29933458E+01    0.17866340E+00
    0.30022186E+01    0.21551723E+00
    0.29978136E+01    0.25393145E+00
    0.29812742E+01    0.28592496E+00
    0.29563086E+01    0.30521321E+00
    0.29282894E+01    0.30833350E+00
    0.29026524E+01    0.29528253E+00
    0.28839668E+01    0.26890926E+00
    0.28753980E+01    0.23421787E+00
    0.28784082E+01    0.19743519E+00
    0.28926199E+01    0.16536904E+00
    0.29157297E+01    0.14415057E+00
    0.29436217E+01    0.13825132E+00
    0.29709237E+01    0.14934701E+00
    0.29919330E+01    0.17566951E+00
    0.30019611E+01    0.21197634E+00
    0.29987608E+01    0.25059573E+00
    0.29832010E+01    0.28347081E+00
    0.29587965E+01    0.30410806E+00
    0.29308370E+01    0.30875528E+00
    0.29047705E+01    0.29710514E+00
    0.28852889E+01    0.27176920E+00
    0.28757019E+01    0.23757716E+00
    0.28776404E+01    0.20069790E+00
    0.28909017E+01    0.16791883E+00
    0.29133486E+01    0.14548955E+00
    0.29410270E+01    0.13807619E+00
    0.29686229E+01    0.14764704E+00
    0.29904251E+01    0.17275231E+00
    0.30015921E+01    0.20844574E+00
    0.29996067E+01    0.24720495E+00
    0.29850564E+01    0.28091322E+00
    0.29612563E+01    0.30287102E+00
    0.29333951E+01    0.30903617E+00
    0.29069419E+01    0.29880973E+00
    0.28866927E+01    0.27455207E+00
    0.28761010E+01    0.24090427E+00
    0.28769689E+01    0.20398844E+00
    0.28892628E+01    0.17055093E+00
    0.29110080E+01    0.14695682E+00
    0.29384257E+01    0.13804235E+00
    0.29662773E+01    0.14607876E+00
    0.29888294E+01    0.16992698E+00
    0.30011131E+01    0.20494362E+00
    0.30003476E+01    0.24377265E+00
    0.29868357E+01    0.27825652E+00
    0.29636813E+01    0.30149970E+00
    0.29359624E+01    0.30918180E+00
    0.29091557E+01    0.30039014E+00
    0.28881696E+01    0.27723935E+00
    0.28765917E+01    0.24418174E+00
    0.28763946E+01    0.20729540E+00
    0.28877059E+01    0.17325897E+00
    0.29087194E+01    0.14854420E+00
    0.29358227E+01    0.13814996E+00
    0.29638824E+01    0.14463948E+00
    0.29871465E+01    0.16719422E+00
    0.30005241E+01    0.20147482E+00
    0.30009816E+01    0.24030088E+00
    0.29885348E+01    0.27550232E+00
    0.29660657E+01    0.30000126E+00
    0.29385335E+01    0.30918505E+00
    0.29114112E+01    0.30184396E+00
    0.28897106E+01    0.27982028E+00
    0.28771716E+01    0.24739868E+00
    0.28759198E+01    0.21060390E+00
    0.28862389E+01    0.17602902E+00
    0.29064995E+01    0.15023907E+00
    0.29332467E+01    0.13839895E+00
    0.29614651E+01    0.14334555E+00
    0.29853953E+01    0.16458225E+00
    0.29998314E+01    0.19807290E+00
    0.30015008E+01    0.23683498E+00
    0.29901346E+01    0.27268535E+00
    0.29683983E+01    0.29837709E+00
    0.29410811E+01    0.30905322E+00
    0.29136738E+01    0.30315370E+00
    0.28912956E+01    0.28226851E+00
    0.28778328E+01    0.25053095E+00
    0.28755464E+01    0.21387851E+00
    0.28848694E+01    0.17884165E+00
    0.29043579E+01    0.15202994E+00
    0.29307116E+01    0.13878466E+00
    0.29590377E+01    0.14219849E+00
    0.29835858E+01    0.16210034E+00
    0.29990422E+01    0.19475372E+00
    0.30019085E+01    0.23337569E+00
    0.29916234E+01    0.26983265E+00
    0.29706478E+01    0.29665754E+00
    0.29435695E+01    0.30878718E+00
    0.29159275E+01    0.30431609E+00
    0.28929207E+01    0.28458467E+00
    0.28785762E+01    0.25359650E+00
    0.28752703E+01    0.21712041E+00
    0.28835981E+01    0.18168680E+00
    0.29022991E+01    0.15390716E+00
    0.29282273E+01    0.13929969E+00
    0.29566077E+01    0.14119839E+00
    0.29817218E+01    0.15974877E+00
    0.29981577E+01    0.19151297E+00
    0.30022053E+01    0.22992746E+00
    0.29930059E+01    0.26694059E+00
    0.29728083E+01    0.29484724E+00
    0.29460234E+01    0.30839673E+00
    0.29182175E+01    0.30535870E+00
    0.28946465E+01    0.28685928E+00
    0.28794258E+01    0.25668459E+00
    0.28750843E+01    0.22039829E+00
    0.28824028E+01    0.18460957E+00
    0.29002880E+01    0.15589914E+00
    0.29257495E+01    0.13994946E+00
    0.29541417E+01    0.14032740E+00
    0.29797800E+01    0.15748992E+00
    0.29971711E+01    0.18831187E+00
    0.30023969E+01    0.22646501E+00
    0.29943173E+01    0.26394731E+00
