 #  R                 Z
    0.28734814E+01    0.19361524E+00
    0.28766308E+01    0.15841031E+00
    0.28899126E+01    0.12898034E+00
    0.29108262E+01    0.10958689E+00
    0.29359751E+01    0.10302798E+00
    0.29614312E+01    0.11044313E+00
    0.29831686E+01    0.13117610E+00
    0.29972550E+01    0.16275636E+00
    0.30002057E+01    0.20103054E+00
    0.29892986E+01    0.23851870E+00
    0.29651021E+01    0.26550332E+00
    0.29333707E+01    0.27309406E+00
    0.29039374E+01    0.25979951E+00
    0.28833133E+01    0.23225518E+00
    0.28737559E+01    0.19740880E+00
    0.28757155E+01    0.16193101E+00
    0.28880985E+01    0.13158316E+00
    0.29083868E+01    0.11097451E+00
    0.29332649E+01    0.10300443E+00
    0.29589108E+01    0.10897073E+00
    0.29812840E+01    0.12846096E+00
    0.29963139E+01    0.15910381E+00
    0.30005592E+01    0.19697993E+00
    0.29911240E+01    0.23493081E+00
    0.29681278E+01    0.26350468E+00
    0.29367144E+01    0.27337984E+00
    0.29066242E+01    0.26199343E+00
    0.28849318E+01    0.23554910E+00
    0.28741825E+01    0.20112778E+00
    0.28749915E+01    0.16541875E+00
    0.28863566E+01    0.13433585E+00
    0.29059993E+01    0.11252026E+00
    0.29306201E+01    0.10314442E+00
    0.29563514E+01    0.10766937E+00
    0.29792002E+01    0.12579394E+00
    0.29951631E+01    0.15538964E+00
    0.30007152E+01    0.19270504E+00
    0.29928339E+01    0.23101541E+00
    0.29711641E+01    0.26114418E+00
    0.29402422E+01    0.27336257E+00
    0.29095662E+01    0.26406707E+00
    0.28867994E+01    0.23890382E+00
    0.28748209E+01    0.20496527E+00
    0.28744044E+01    0.16915168E+00
    0.28847576E+01    0.13730706E+00
    0.29036164E+01    0.11437103E+00
    0.29278304E+01    0.10357139E+00
    0.29536434E+01    0.10657749E+00
    0.29770187E+01    0.12332576E+00
    0.29938833E+01    0.15185505E+00
    0.30006856E+01    0.18856928E+00
    0.29943054E+01    0.22715092E+00
