 #  R                 Z
    0.30003796E+01    0.29855317E+00
    0.29968156E+01    0.31131571E+00
    0.29918312E+01    0.32327105E+00
    0.29854967E+01    0.33427784E+00
    0.29777795E+01    0.34427734E+00
    0.29691916E+01    0.35260968E+00
    0.29598168E+01    0.35931500E+00
    0.29495869E+01    0.36440557E+00
    0.29391824E+01    0.36756955E+00
    0.29285284E+01    0.36890153E+00
    0.29177698E+01    0.36835393E+00
    0.29074674E+01    0.36600979E+00
    0.28975355E+01    0.36190797E+00
    0.28880691E+01    0.35603985E+00
    0.28795441E+01    0.34873850E+00
    0.28720027E+01    0.34013652E+00
    0.28655189E+01    0.33037252E+00
    0.28601810E+01    0.31960685E+00
    0.28560726E+01    0.30801463E+00
    0.28532687E+01    0.29579834E+00
    0.28518257E+01    0.28317632E+00
    0.28517765E+01    0.27040584E+00
    0.28531101E+01    0.25778678E+00
    0.28557768E+01    0.24556683E+00
    0.28597298E+01    0.23390265E+00
    0.28649164E+01    0.22296674E+00
    0.28712334E+01    0.21298949E+00
    0.28785678E+01    0.20415316E+00
    0.28868236E+01    0.19659104E+00
    0.28958375E+01    0.19047201E+00
    0.29054731E+01    0.18590683E+00
    0.29155701E+01    0.18299718E+00
    0.29259390E+01    0.18182378E+00
    0.29364074E+01    0.18243508E+00
    0.29467528E+01    0.18484767E+00
    0.29568109E+01    0.18905799E+00
    0.29663245E+01    0.19499608E+00
    0.29751119E+01    0.20257760E+00
    0.29830306E+01    0.21174094E+00
    0.29898377E+01    0.22228389E+00
    0.29953205E+01    0.23390268E+00
    0.29993582E+01    0.24629572E+00
    0.30019318E+01    0.25942426E+00
    0.30029332E+01    0.27292983E+00
    0.30023290E+01    0.28648484E+00
    0.30001394E+01    0.29977257E+00
    0.29964430E+01    0.31245923E+00
    0.29913345E+01    0.32433098E+00
    0.29848722E+01    0.33525658E+00
    0.29770375E+01    0.34514496E+00
    0.29683825E+01    0.35331879E+00
    0.29589258E+01    0.35988309E+00
    0.29486440E+01    0.36480910E+00
    0.29382293E+01    0.36780148E+00
    0.29275287E+01    0.36896570E+00
    0.29168127E+01    0.36824872E+00
    0.29065398E+01    0.36574396E+00
    0.28966518E+01    0.36148634E+00
    0.28872496E+01    0.35547181E+00
    0.28788022E+01    0.34803951E+00
    0.28713527E+01    0.33932632E+00
    0.28649644E+01    0.32945846E+00
    0.28597337E+01    0.31860951E+00
    0.28557386E+01    0.30694764E+00
    0.28530537E+01    0.29467538E+00
    0.28517361E+01    0.28203108E+00
    0.28518123E+01    0.26926044E+00
    0.28532674E+01    0.25666995E+00
    0.28560488E+01    0.24449844E+00
    0.28601145E+01    0.23288814E+00
    0.28654043E+01    0.22202948E+00
    0.28718081E+01    0.21215461E+00
    0.28792352E+01    0.20341374E+00
    0.28875485E+01    0.19598257E+00
    0.28966368E+01    0.18998270E+00
    0.29063202E+01    0.18555604E+00
    0.29164440E+01    0.18279383E+00
    0.29268378E+01    0.18177093E+00
    0.29372795E+01    0.18253315E+00
    0.29476166E+01    0.18509844E+00
    0.29576259E+01    0.18945022E+00
    0.29670698E+01    0.19551433E+00
    0.29758105E+01    0.20324093E+00
    0.29836445E+01    0.21252140E+00
    0.29903062E+01    0.22308295E+00
    0.29956555E+01    0.23469213E+00
    0.29996349E+01    0.24727083E+00
    0.30021029E+01    0.26052093E+00
    0.30029742E+01    0.27409347E+00
    0.30022297E+01    0.28767333E+00
    0.29998983E+01    0.30094737E+00
    0.29960676E+01    0.31358182E+00
    0.29908338E+01    0.32537621E+00
    0.29842703E+01    0.33618293E+00
    0.29763421E+01    0.34594431E+00
    0.29676008E+01    0.35399172E+00
    0.29580946E+01    0.36040347E+00
    0.29477696E+01    0.36517410E+00
    0.29373180E+01    0.36801340E+00
    0.29266661E+01    0.36901745E+00
    0.29159187E+01    0.36814155E+00
    0.29056655E+01    0.36548297E+00
    0.28958570E+01    0.36110060E+00
    0.28865391E+01    0.35497609E+00
    0.28781158E+01    0.34738204E+00
    0.28707285E+01    0.33853171E+00
    0.28644295E+01    0.32855454E+00
    0.28592981E+01    0.31760816E+00
    0.28554163E+01    0.30587729E+00
    0.28528515E+01    0.29355631E+00
    0.28516582E+01    0.28088169E+00
    0.28518596E+01    0.26812057E+00
    0.28534342E+01    0.25556425E+00
    0.28563319E+01    0.24343320E+00
    0.28605120E+01    0.23187397E+00
    0.28659049E+01    0.22109437E+00
    0.28723986E+01    0.21131902E+00
    0.28799182E+01    0.20267666E+00
    0.28882957E+01    0.19537319E+00
    0.28974542E+01    0.18949875E+00
    0.29071755E+01    0.18521678E+00
    0.29173154E+01    0.18260493E+00
    0.29277269E+01    0.18173237E+00
    0.29381516E+01    0.18264492E+00
    0.29484807E+01    0.18536368E+00
    0.29584400E+01    0.18985665E+00
    0.29678382E+01    0.19606478E+00
    0.29765246E+01    0.20393783E+00
    0.29842536E+01    0.21331602E+00
    0.29907749E+01    0.22390336E+00
    0.29960512E+01    0.23565483E+00
    0.29999302E+01    0.24835950E+00
    0.30022727E+01    0.26170087E+00
    0.30030027E+01    0.27531144E+00
    0.30021135E+01    0.28888891E+00
    0.29996419E+01    0.30212482E+00
    0.29956780E+01    0.31469982E+00
    0.29903216E+01    0.32641155E+00
    0.29836498E+01    0.33711074E+00
    0.29756274E+01    0.34674304E+00
    0.29668001E+01    0.35466019E+00
    0.29572435E+01    0.36091731E+00
    0.29468809E+01    0.36552797E+00
    0.29363936E+01    0.36821148E+00
    0.29257533E+01    0.36905439E+00
    0.29150110E+01    0.36801744E+00
    0.29047791E+01    0.36520283E+00
    0.28950301E+01    0.36068146E+00
    0.28858085E+01    0.35444972E+00
    0.28774146E+01    0.34669020E+00
    0.28701020E+01    0.33771111E+00
    0.28638974E+01    0.32762979E+00
    0.28588713E+01    0.31659599E+00
    0.28551039E+01    0.30479798E+00
    0.28526599E+01    0.29242727E+00
    0.28515921E+01    0.27973331E+00
    0.28519178E+01    0.26698531E+00
    0.28536108E+01    0.25446599E+00
    0.28566234E+01    0.24237841E+00
    0.28609152E+01    0.23087486E+00
    0.28664098E+01    0.22017459E+00
    0.28729934E+01    0.21049673E+00
    0.28806019E+01    0.20195592E+00
    0.28890374E+01    0.19478272E+00
    0.28982635E+01    0.18903341E+00
    0.29080121E+01    0.18489744E+00
    0.29181670E+01    0.18243207E+00
    0.29286005E+01    0.18170647E+00
    0.29390250E+01    0.18276938E+00
    0.29493334E+01    0.18563796E+00
    0.29592473E+01    0.19027266E+00
    0.29686050E+01    0.19662863E+00
    0.29772202E+01    0.20463279E+00
    0.29848248E+01    0.21407726E+00
    0.29912734E+01    0.22479616E+00
    0.29964607E+01    0.23668061E+00
    0.30002281E+01    0.24950505E+00
    0.30024334E+01    0.26290596E+00
    0.30030187E+01    0.27653765E+00
    0.30019845E+01    0.29010406E+00
    0.29993720E+01    0.30330306E+00
    0.29952761E+01    0.31581466E+00
    0.29897956E+01    0.32744518E+00
    0.29830154E+01    0.33803522E+00
    0.29748997E+01    0.34753649E+00
    0.29659960E+01    0.35531406E+00
    0.29563837E+01    0.36142098E+00
    0.29459847E+01    0.36587071E+00
    0.29354665E+01    0.36839641E+00
    0.29248381E+01    0.36907795E+00
    0.29141048E+01    0.36787994E+00
    0.29038883E+01    0.36490678E+00
    0.28942022E+01    0.36024775E+00
    0.28850814E+01    0.35391285E+00
    0.28767371E+01    0.34600816E+00
    0.28694941E+01    0.33689837E+00
    0.28633772E+01    0.32670316E+00
    0.28584545E+01    0.31557832E+00
    0.28548020E+01    0.30371377E+00
    0.28524797E+01    0.29130089E+00
    0.28515369E+01    0.27858447E+00
    0.28519860E+01    0.26585744E+00
    0.28537952E+01    0.25338022E+00
    0.28569205E+01    0.24133941E+00
    0.28613197E+01    0.22989782E+00
    0.28669150E+01    0.21927449E+00
    0.28735840E+01    0.20969666E+00
    0.28812817E+01    0.20125425E+00
    0.28897776E+01    0.19420712E+00
    0.28990346E+01    0.18860027E+00
    0.29088247E+01    0.18459759E+00
    0.29190214E+01    0.18227009E+00
    0.29294453E+01    0.18169116E+00
    0.29398854E+01    0.18290275E+00
    0.29501593E+01    0.18591416E+00
    0.29600321E+01    0.19068807E+00
    0.29693482E+01    0.19718728E+00
    0.29778779E+01    0.20530268E+00
    0.29853713E+01    0.21481849E+00
    0.29917575E+01    0.22568136E+00
    0.29968647E+01    0.23772079E+00
    0.30005121E+01    0.25064072E+00
    0.30025827E+01    0.26411503E+00
    0.30030229E+01    0.27777024E+00
    0.30018434E+01    0.29132339E+00
    0.29990919E+01    0.30447539E+00
    0.29948645E+01    0.31692195E+00
    0.29892634E+01    0.32846552E+00
    0.29823775E+01    0.33894457E+00
    0.29741721E+01    0.34831246E+00
    0.29651880E+01    0.35595607E+00
    0.29555185E+01    0.36191379E+00
    0.29450858E+01    0.36620144E+00
    0.29345391E+01    0.36856903E+00
    0.29239255E+01    0.36909016E+00
    0.29132110E+01    0.36773357E+00
    0.29030137E+01    0.36460434E+00
    0.28933863E+01    0.35980795E+00
    0.28843959E+01    0.35339999E+00
    0.28761448E+01    0.34541343E+00
    0.28689132E+01    0.33610905E+00
    0.28628755E+01    0.32579115E+00
    0.28580519E+01    0.31456962E+00
    0.28545118E+01    0.30263454E+00
    0.28523100E+01    0.29017344E+00
