# R                      rho                    T                      currdens               pres                   eta_T                  radiation              Psi_N                  
# time step #001000
  2.638207209362076E+00  2.936485817028461E+19  2.469443365613253E+03  1.255112431577915E+06  1.161819943082645E+04  3.695650262348114E-07  5.274563673659884E+02  1.341988716470464E-01
  2.647651348128416E+00  2.935515143466046E+19  2.470662500508023E+03  1.258608065125961E+06  1.162008367026972E+04  3.692918589392027E-07  5.272302231258253E+02  1.260116074826322E-01
  2.657095486894757E+00  2.934767128017678E+19  2.471959671944603E+03  1.244293558659492E+06  1.162320818193130E+04  3.690025522692489E-07  5.270912462807855E+02  1.180792474434455E-01
  2.666539625661097E+00  2.934343695772437E+19  2.473347378353816E+03  1.232350631037928E+06  1.162804592038051E+04  3.686942919969831E-07  5.270774714495188E+02  1.103995808295842E-01
  2.675983764427438E+00  2.934102326099114E+19  2.474733356992704E+03  1.239733502745878E+06  1.163359048020224E+04  3.683873079965852E-07  5.271286172690282E+02  1.029704424076198E-01
  2.685427903193778E+00  2.933830201436823E+19  2.475977506803191E+03  1.223157654491622E+06  1.163834449261001E+04  3.681122092798769E-07  5.271549493101966E+02  9.579587021427700E-02
  2.694872041960117E+00  2.933626872107617E+19  2.476955146144975E+03  1.230495892770505E+06  1.164213528069590E+04  3.678959374752110E-07  5.271797867663179E+02  8.887216295099994E-02
  2.704316180726459E+00  2.933430351250034E+19  2.477569180116799E+03  1.228646842097478E+06  1.164424535101113E+04  3.677596322942105E-07  5.271704177100194E+02  8.220502674340056E-02
  2.713760319492799E+00  2.933056840362879E+19  2.477812444542294E+03  1.224397327499887E+06  1.164390326022323E+04  3.677048380519408E-07  5.270602490314668E+02  7.579355281308539E-02
  2.723204458259139E+00  2.932754217588621E+19  2.477694540197346E+03  1.220943420875507E+06  1.164214803153789E+04  3.677295346767608E-07  5.269387468727336E+02  6.964050620044533E-02
  2.732648597025479E+00  2.932388803115787E+19  2.477249594401383E+03  1.214593820182934E+06  1.163860791100809E+04  3.678262189323707E-07  5.267619452145491E+02  6.374514076738758E-02
  2.742092735791820E+00  2.932018767933597E+19  2.476481557186497E+03  1.209152011382925E+06  1.163353160254092E+04  3.679941780083761E-07  5.265508890663691E+02  5.810754319277326E-02
  2.751536874558160E+00  2.931848185236860E+19  2.475371876889134E+03  1.206106830350802E+06  1.162764411334693E+04  3.682377572038704E-07  5.263762898125901E+02  5.272893172210151E-02
  2.760981013324500E+00  2.931700862408659E+19  2.473916690640000E+03  1.198390961982687E+06  1.162022557765680E+04  3.685582574187106E-07  5.261750345671799E+02  4.760808361114326E-02
  2.770425152090842E+00  2.931479304004307E+19  2.472127098965586E+03  1.197054788180310E+06  1.161094574430040E+04  3.689539495934419E-07  5.259136004933871E+02  4.274607565194020E-02
  2.779869290857182E+00  2.931268743350644E+19  2.470096942347670E+03  1.189795243227236E+06  1.160058254198114E+04  3.694044019035876E-07  5.256318892378229E+02  3.814297291333445E-02
  2.789313429623521E+00  2.931201995809057E+19  2.467927440280644E+03  1.181459313127839E+06  1.159013514395874E+04  3.698874556229077E-07  5.253872631213726E+02  3.379813820191756E-02
  2.798757568389862E+00  2.931253409698390E+19  2.465677719667277E+03  1.187580797758789E+06  1.157977894195666E+04  3.703901012968508E-07  5.251765320969575E+02  2.971165530070589E-02
  2.808201707156202E+00  2.931056492142078E+19  2.463351884784423E+03  1.187756990894203E+06  1.156808881398632E+04  3.709114113016777E-07  5.248701173199511E+02  2.588613672807199E-02
  2.817645845922543E+00  2.931023124387308E+19  2.460971714837036E+03  1.175545761604486E+06  1.155678844834170E+04  3.714461166457905E-07  5.246161020888576E+02  2.232270692337252E-02
  2.827089984688883E+00  2.931319411906389E+19  2.458592674976517E+03  1.161870009343933E+06  1.154678582848221E+04  3.719812667611736E-07  5.244788604370999E+02  1.902018065261522E-02
  2.836534123455224E+00  2.931401710867347E+19  2.456303563400177E+03  1.167991846533285E+06  1.153635906314063E+04  3.724965878646434E-07  5.242751554477454E+02  1.597511225319759E-02
  2.845978262221565E+00  2.931573386806503E+19  2.454105543968537E+03  1.169812354121258E+06  1.152671606749360E+04  3.729916559920124E-07  5.241125760163320E+02  1.319028158164338E-02
  2.855422400987903E+00  2.931920432303902E+19  2.451997033684063E+03  1.164681399966798E+06  1.151817684625060E+04  3.734668897493404E-07  5.240209523618830E+02  1.066766004452544E-02
  2.864866539754244E+00  2.932089021869036E+19  2.449967483845283E+03  1.174880756134727E+06  1.150929894141704E+04  3.739249581989916E-07  5.238742192884445E+02  8.408065503631802E-03
  2.874310678520586E+00  2.932086700942058E+19  2.447991697748366E+03  1.176429277545048E+06  1.150001427767151E+04  3.743717111633970E-07  5.236722618118415E+02  6.414763550695373E-03
  2.883754817286925E+00  2.932348293558283E+19  2.446068032866161E+03  1.163519954680003E+06  1.149200592629614E+04  3.748074768244743E-07  5.235693798984748E+02  4.690130837738346E-03
  2.893198956053267E+00  2.933094755013981E+19  2.444345322041860E+03  1.162570451428220E+06  1.148681490399235E+04  3.751983961178207E-07  5.236561348512223E+02  3.232277427159550E-03
  2.902643094819606E+00  2.933075712391874E+19  2.443027534602597E+03  1.155293301593163E+06  1.148052954952392E+04  3.754982345315751E-07  5.235154917147428E+02  2.039862968926945E-03
  2.912087233585947E+00  2.931999999964342E+19  2.442388348622721E+03  1.153673895036325E+06  1.147331255931282E+04  3.756436296520699E-07  5.230722049512515E+02  1.111251730366459E-03
  2.921531372352288E+00  2.932135884752281E+19  2.442582323041551E+03  1.265942678746589E+06  1.147476202016502E+04  3.755979647736239E-07  5.231406232032530E+02  4.480986411530708E-04
  2.930975511118628E+00  2.932609561522044E+19  2.442963774677237E+03  1.324452681751882E+06  1.147841434880850E+04  3.755099906136262E-07  5.233457683061246E+02  7.598738181757383E-05
  2.940419649884968E+00  2.932726266949652E+19  2.442759719284271E+03  1.242460545782206E+06  1.147791995983863E+04  3.755576289918259E-07  5.233653996410706E+02  2.256894474226508E-06
  2.949863788651307E+00  2.931601167943897E+19  2.442181606209791E+03  1.172435800631416E+06  1.147078652038469E+04  3.756897532689574E-07  5.229092473320295E+02  1.900167319580953E-04
  2.959307927417647E+00  2.930325398346518E+19  2.441933173593151E+03  1.174950070769622E+06  1.146462767095917E+04  3.757476844088193E-07  5.224341790619840E+02  6.638542048451232E-04
  2.968752066183988E+00  2.930740492671455E+19  2.441921172881677E+03  1.172415253288672E+06  1.146620035643384E+04  3.757512758044851E-07  5.225788587287516E+02  1.418697412550471E-03
  2.978196204950329E+00  2.932524160547755E+19  2.442217514113939E+03  1.135037034559627E+06  1.147456991471182E+04  3.756842351336563E-07  5.232376805900117E+02  2.450031487492589E-03
  2.987640343716669E+00  2.933180494022227E+19  2.443017124925359E+03  1.113881608235651E+06  1.148090508304348E+04  3.755020768751877E-07  5.235505726250315E+02  3.753159152071829E-03
  2.997084482483008E+00  2.932845678573986E+19  2.444348226668103E+03  1.111724284784517E+06  1.148586618627634E+04  3.751987934010477E-07  5.235687385702422E+02  5.324588179232963E-03
  3.006528621249350E+00  2.932065256226951E+19  2.446160522667718E+03  1.114972709049732E+06  1.149132697027564E+04  3.747862587376269E-07  5.234778102553698E+02  7.163964121367585E-03
  3.015972760015690E+00  2.931739133039386E+19  2.448234057256206E+03  1.096873689936562E+06  1.149978654547695E+04  3.743147595598336E-07  5.235733054353911E+02  9.274246157214401E-03
  3.025416898782030E+00  2.931415062459929E+19  2.450558769237585E+03  1.087372790365324E+06  1.150943194412528E+04  3.737868419495304E-07  5.236952522452787E+02  1.165282729089894E-02
  3.034861037548371E+00  2.930954285589003E+19  2.453134646693761E+03  1.095485272767373E+06  1.151971585595316E+04  3.732029950880878E-07  5.237945533649508E+02  1.429879927697972E-02
  3.044305176314711E+00  2.930986535950651E+19  2.455935660289307E+03  1.081089592373115E+06  1.153298200190682E+04  3.725698608985896E-07  5.240906176310048E+02  1.721496043484210E-02
  3.053749315081052E+00  2.930964350745802E+19  2.458926757302532E+03  1.075416569300733E+06  1.154692904281609E+04  3.718960632305838E-07  5.243869051265053E+02  2.039970186020058E-02
  3.063193453847392E+00  2.930708959931334E+19  2.462077053592890E+03  1.081360302295091E+06  1.156071046375681E+04  3.711891372722730E-07  5.246171622134063E+02  2.385328649811090E-02
  3.072637592613733E+00  2.930729573671495E+19  2.465332630615357E+03  1.068786190119114E+06  1.157606903898653E+04  3.704615912448703E-07  5.249556672406816E+02  2.757806343936239E-02
  3.082081731380073E+00  2.930802391333166E+19  2.468608413499248E+03  1.074717958788796E+06  1.159173548800444E+04  3.697325994126746E-07  5.253150585214344E+02  3.157271769108740E-02
  3.091525870146413E+00  2.930978314673300E+19  2.471748741144323E+03  1.074252387165874E+06  1.160717227092265E+04  3.690366744682755E-07  5.256971771227199E+02  3.584052070778379E-02
  3.100970008912754E+00  2.931267578465676E+19  2.474585575952235E+03  1.061569848188979E+06  1.162162696899883E+04  3.684105906478764E-07  5.260885012693204E+02  4.038257591493992E-02
  3.110414147679093E+00  2.931474638071873E+19  2.476992837667871E+03  1.070696687688918E+06  1.163374226421599E+04  3.678809917388491E-07  5.264073978248211E+02  4.519715210559595E-02
  3.119858286445435E+00  2.931640342242940E+19  2.478897121783828E+03  1.059291005296217E+06  1.164334772595991E+04  3.674625957951539E-07  5.266613574744340E+02  5.028800304054365E-02
  3.129302425211774E+00  2.931830795609127E+19  2.480312303752142E+03  1.055740832555543E+06  1.165076422358027E+04  3.671514606792000E-07  5.268752312386900E+02  5.565286966418789E-02
  3.138746563978115E+00  2.932174737886011E+19  2.481248633162259E+03  1.058831088172616E+06  1.165653189703039E+04  3.669448357303078E-07  5.270952093357819E+02  6.129269806886321E-02
  3.148190702744455E+00  2.932638767233951E+19  2.481690846416917E+03  1.050025673405430E+06  1.166044746211200E+04  3.668459650346321E-07  5.273078293204585E+02  6.720957665889615E-02
  3.157634841510795E+00  2.933021653739945E+19  2.481614651332182E+03  1.053331528051842E+06  1.166161263285517E+04  3.668601876066042E-07  5.274395791208701E+02  7.340191573854551E-02
  3.167078980277136E+00  2.933364879000180E+19  2.481009407907025E+03  1.045579356922035E+06  1.166014152435040E+04  3.669900555166572E-07  5.275040657465324E+02  7.987286731310714E-02
  3.176523119043476E+00  2.933707938768249E+19  2.479938017938903E+03  1.045437405785384E+06  1.165648254344786E+04  3.672223792572242E-07  5.275215214394664E+02  8.662003947138248E-02
  3.185967257809816E+00  2.934061946720415E+19  2.478548940289078E+03  1.041952667182950E+06  1.165137239185659E+04  3.675254703041969E-07  5.275108599167738E+02  9.364606127264198E-02
  3.195411396576157E+00  2.934630156825713E+19  2.477058471145853E+03  1.045905956518293E+06  1.164663144242370E+04  3.678526172188118E-07  5.275661051287518E+02  1.009502144225981E-01
  3.204855535342497E+00  2.935355112197262E+19  2.475686662016755E+03  1.042671198847054E+06  1.164306939142258E+04  3.681556602850519E-07  5.276894292485181E+02  1.085360602893776E-01
  3.214299674108838E+00  2.935957306588944E+19  2.474542660551042E+03  1.033326980210596E+06  1.164009140609136E+04  3.684102892787542E-07  5.277926428149783E+02  1.164034138115330E-01
  3.223743812875178E+00  2.936604253894298E+19  2.473650027808561E+03  1.031746637271467E+06  1.163847227964409E+04  3.686110704168780E-07  5.279375481691081E+02  1.245507460406141E-01
  3.233187951641518E+00  2.937269562436754E+19  2.472927180406503E+03  1.018287716853863E+06  1.163771717119482E+04  3.687759237417550E-07  5.281062860067639E+02  1.329785380859790E-01
  3.242632090407858E+00  2.937554577208367E+19  2.472281342672924E+03  1.006070726105574E+06  1.163579833334128E+04  3.689252139924636E-07  5.281469066184966E+02  1.416824255231993E-01
  3.252076229174199E+00  2.937716079252929E+19  2.471481439579923E+03  1.005982208908708E+06  1.163265723388373E+04  3.691091805905657E-07  5.281278013742804E+02  1.506609032548404E-01
  3.261520367940540E+00  2.937549420358654E+19  2.470124728765209E+03  1.007810957705217E+06  1.162557725522001E+04  3.694152137975325E-07  5.279353337321734E+02  1.599135370220754E-01
  3.270964506706880E+00  2.936988063245210E+19  2.467401389287732E+03  1.012882144388987E+06  1.161047291285386E+04  3.700203006024318E-07  5.274657964533601E+02  1.694443953140033E-01
  3.280408645473220E+00  2.936941615531187E+19  2.462229268766226E+03  1.001753540104786E+06  1.158590500475495E+04  3.711676218897733E-07  5.269368049858608E+02  1.792550961065750E-01
  3.289852784239560E+00  2.938146973651016E+19  2.453238697268976E+03  9.988887157247635E+05  1.154833109203804E+04  3.731849175158251E-07  5.264662205195634E+02  1.893440615674569E-01
  3.299296923005901E+00  2.940436269900407E+19  2.438992102327193E+03  9.788578205859106E+05  1.149023782496839E+04  3.764573062672622E-07  5.258367539354665E+02  1.997105163102555E-01
  3.308741061772241E+00  2.942119224858935E+19  2.418213474394195E+03  9.591929320527792E+05  1.139890919580938E+04  3.813982541058413E-07  5.243043048176537E+02  2.103473015648144E-01
  3.318185200538581E+00  2.942826721085220E+19  2.390094872388607E+03  9.380749816888322E+05  1.126922399919741E+04  3.883955048916379E-07  5.216451727541366E+02  2.212498202796481E-01
  3.327629339304922E+00  2.942581141543239E+19  2.353095867460308E+03  9.122590877640275E+05  1.109429623735405E+04  3.980994641183815E-07  5.177005684482110E+02  2.324077932829992E-01
  3.337073478071261E+00  2.940201349779748E+19  2.303304497393613E+03  8.627231270460824E+05  1.085156903343415E+04  4.118363297253895E-07  5.116409280775289E+02  2.438163706162181E-01
  3.346517616837601E+00  2.934905113111796E+19  2.237932877634676E+03  7.118901052371922E+05  1.052510724123292E+04  4.308809814939082E-07  5.028729950204785E+02  2.554465022245047E-01
  3.355961755603943E+00  2.928200460014966E+19  2.159702858609052E+03  7.734492173212345E+05  1.013399705325444E+04  4.554083454422641E-07  4.921879485155059E+02  2.672566038541461E-01
  3.365405894370283E+00  2.922328658531862E+19  2.074931811210650E+03  8.656772308016438E+05  9.716705791224806E+03  4.846414331356015E-07  4.810035446128481E+02  2.792637908978105E-01
  3.374850033136624E+00  2.918289291929222E+19  1.987820347125481E+03  8.713742895746171E+05  9.296130790988267E+03  5.180769403172820E-07  4.700626632203000E+02  2.915055087428601E-01
  3.384294171902963E+00  2.916229420933612E+19  1.899875101453140E+03  8.193434339226494E+05  8.878730425994210E+03  5.558065035898740E-07  4.595121626375902E+02  3.039882057422675E-01
  3.393738310669304E+00  2.915447170031717E+19  1.812268606123895E+03  8.076882612053212E+05  8.466912221277129E+03  5.979115087287546E-07  4.492137066997625E+02  3.166932116661927E-01
  3.403182449435644E+00  2.914067567611440E+19  1.726305443967895E+03  7.917308359261093E+05  8.061340814385376E+03  6.443152031685732E-07  4.387482780104775E+02  3.296176123391408E-01
  3.412626588201984E+00  2.913547458596932E+19  1.643314738066802E+03  7.727822974554026E+05  7.672131690319375E+03  6.947621981973597E-07  4.287109713399689E+02  3.427555474104483E-01
  3.422070726968325E+00  2.916469922748512E+19  1.564208620214669E+03  7.602343681419110E+05  7.309412079677337E+03  7.490204141099624E-07  4.199551509089333E+02  3.561002533178246E-01
  3.431514865734665E+00  2.920798775416547E+19  1.489394238564984E+03  7.624587950600302E+05  6.969087974924367E+03  8.070365648098361E-07  4.119955668916001E+02  3.696515108737585E-01
  3.440959004501005E+00  2.928188727814682E+19  1.418804682388803E+03  7.448887852320559E+05  6.653724160514919E+03  8.690751086901315E-07  4.053915508308452E+02  3.834075745483621E-01
  3.450403143267345E+00  2.944565478065816E+19  1.352189180477231E+03  7.180975115323418E+05  6.373026088180352E+03  9.356667590412480E-07  4.019425762238070E+02  3.973642096905652E-01
  3.459847282033687E+00  2.972370655055534E+19  1.289175493171462E+03  6.999373883738138E+05  6.127727697941442E+03  1.007730680909937E-06  4.028325337983853E+02  4.115140629213402E-01
  3.469291420800028E+00  3.008882140950863E+19  1.229210810497741E+03  6.807290305522415E+05  5.906285115352942E+03  1.086919377130955E-06  4.085538991380437E+02  4.258470836701476E-01
  3.478735559566366E+00  3.054251353959838E+19  1.171889260319101E+03  6.560619990513073E+05  5.703571628778966E+03  1.175457361699422E-06  4.217750367541578E+02  4.403593305731696E-01
  3.488179698332707E+00  3.117966024910761E+19  1.117106671346332E+03  6.372629862405327E+05  5.530418655621519E+03  1.275968036009114E-06  4.500959960693039E+02  4.550439560105345E-01
  3.497623837099046E+00  3.212183931681186E+19  1.064773612620285E+03  6.216447093480115E+05  5.396798249310996E+03  1.391634447909543E-06  5.073255148959736E+02  4.698897466427582E-01
  3.507067975865390E+00  3.340057367816787E+19  1.014570994368483E+03  6.056234645790739E+05  5.295183009655369E+03  1.525962524008435E-06  6.155557572279298E+02  4.848954438032150E-01
  3.516512114631729E+00  3.501534637625495E+19  9.658898343404471E+02  5.885849211564576E+05  5.210694561608743E+03  1.681907806500204E-06  8.139490905641098E+02  5.000566963416335E-01
  3.525956253398070E+00  3.690596674703444E+19  9.180003968935309E+02  5.700943210152984E+05  5.117235166667720E+03  1.860284045748522E-06  1.173004601084054E+03  5.153627901827389E-01
  3.535400392164410E+00  3.888898926227334E+19  8.702989368825928E+02  5.519917483805504E+05  4.993159042443770E+03  2.058388714149926E-06  1.803698926814360E+03  5.308110426339843E-01
  3.544844530930750E+00  4.115477435335921E+19  8.224925699224286E+02  5.345616956599436E+05  4.878973700012306E+03  2.270644871975976E-06  2.898793284098264E+03  5.463964234237821E-01
  3.554288669697090E+00  4.402817865000457E+19  7.745664056849610E+02  4.927399556370006E+05  4.829621018541407E+03  2.492360407013895E-06  4.803526364287100E+03  5.621071489342773E-01
  3.563732808463431E+00  4.670206855533211E+19  7.270790368169405E+02  4.436658150652626E+05  4.799612177308501E+03  2.722886546997754E-06  7.993093014130852E+03  5.779307001711523E-01
  3.573176947229772E+00  4.843658490470541E+19  6.815898380655103E+02  4.059533149393210E+05  4.743729551208698E+03  2.962477469217253E-06  1.310501482124879E+04  5.938491155578185E-01
  3.582621085996112E+00  4.999202352550204E+19  6.404725409442542E+02  3.739141754087339E+05  4.685050170443967E+03  3.203287375830987E-06  2.116597648125012E+04  6.098431957806549E-01
  3.592065224762451E+00  5.174310513358874E+19  6.067488030007296E+02  3.230086374054233E+05  4.644723417927618E+03  3.417463974775265E-06  3.351993230585608E+04  6.259015889237598E-01
  3.601509363528792E+00  5.431831789536566E+19  5.832338527746281E+02  2.723293256896075E+05  4.722064151403114E+03  3.557618210281036E-06  5.223066885112469E+04  6.420053940973711E-01
  3.610953502295132E+00  5.753835533635140E+19  5.693985615712622E+02  2.457904545708117E+05  4.933189709935516E+03  3.611847133261456E-06  7.985940409640608E+04  6.581311480020915E-01
  3.620397641061473E+00  6.048166687196003E+19  5.602561892893682E+02  2.254786831303648E+05  5.145810246872305E+03  3.639742189065374E-06  1.182231166275347E+05  6.742698521841646E-01
  3.629841779827813E+00  6.313824388856552E+19  5.471908507659425E+02  2.474326167376350E+05  5.252995775079995E+03  3.740612654388253E-06  1.695783250589885E+05  6.904188771935205E-01
  3.639285918594154E+00  6.571877652710733E+19  5.213882373177323E+02  2.210005772204485E+05  5.191416849406209E+03  4.027277571198686E-06  2.369151355611134E+05  7.065806774354721E-01
  3.648730057360493E+00  7.059242350603718E+19  4.794019971372664E+02  1.364292406497861E+05  5.092867379234453E+03  4.656118353532604E-06  3.286894833325008E+05  7.227476251667062E-01
  3.658174196126835E+00  8.041498241496996E+19  4.258398009353368E+02  9.322790184057649E+04  5.065193430784706E+03  5.932432054315903E-06  4.641929905669105E+05  7.388907408936127E-01
  3.667618334893175E+00  9.059721518367349E+19  3.711256040428769E+02  4.633500758305386E+04  4.878642380690718E+03  8.412135536122575E-06  6.422080242143576E+05  7.549833753676358E-01
  3.677062473659514E+00  9.963905799719135E+19  3.252488046315974E+02  3.477807074717084E+04  4.633597693858314E+03  1.276652285564591E-05  8.485100809976418E+05  7.710114385403097E-01
  3.686506612425854E+00  1.083074651958337E+20  2.989274066310684E+02  4.685263410603454E+04  4.632990070525244E+03  1.603233192587143E-05  1.049274099339452E+06  7.869718555963812E-01
  3.695950751192195E+00  1.101901297331264E+20  3.080893810297605E+02  3.236474436297287E+04  4.983380458925596E+03  1.186916770550697E-05  1.221219688832022E+06  8.028665737288929E-01
  3.705394889958536E+00  1.079391502233969E+20  3.422668178116421E+02  3.312866144063056E+04  5.557590170452193E+03  8.647549108687218E-06  1.362142375488245E+06  8.186950137043076E-01
  3.714839028724876E+00  1.031232687367391E+20  3.721631030595723E+02  6.016720541141485E+04  5.888365279356072E+03  7.072912006444004E-06  1.483886391943595E+06  8.344590490560631E-01
  3.724283167491215E+00  9.880879481823245E+19  3.909956573679140E+02  1.328895024530331E+05  6.060956139602240E+03  6.218617784887220E-06  1.585084292979981E+06  8.501720356610063E-01
  3.733727306257556E+00  9.605350633792343E+19  3.949958427702151E+02  1.458260529705969E+05  6.033903570451803E+03  6.003415791990353E-06  1.667012608941519E+06  8.658693766061012E-01
  3.743171445023897E+00  9.442740016570132E+19  3.684297968939504E+02  9.677357833175684E+04  5.561604096220832E+03  6.633723405696254E-06  1.733561268563701E+06  8.815537218768488E-01
  3.752615583790237E+00  9.289138872950741E+19  3.192520279250122E+02  1.008494073373538E+05  4.761901639016472E+03  8.328227784800457E-06  1.784341622830204E+06  8.972093110642141E-01
  3.762059722556578E+00  9.063324674498721E+19  2.602960768476536E+02  1.611353943359316E+05  3.844226125888433E+03  1.204024385101030E-05  1.837641627287391E+06  9.128454669799060E-01
  3.771503861322917E+00  8.628663262825251E+19  1.824069359982118E+02  1.868546025718007E+05  2.654942163494481E+03  2.439589935668287E-05  1.936985162188855E+06  9.284807748589592E-01
  3.780948000089257E+00  8.046322137679738E+19  1.083538833299122E+02  1.137300577145136E+05  1.494621729059078E+03  5.146083689201601E-05  2.089997764577479E+06  9.441311816776508E-01
  3.790392138855600E+00  7.319954075544972E+19  6.789318130997168E+01  5.423940530990883E+04  8.351376751244870E+02  9.393313985042558E-05  2.080696239233294E+06  9.597658115618395E-01
  3.799836277621938E+00  6.439512733080877E+19  4.983377610891577E+01  3.615512661830995E+04  5.378383464255915E+02  1.467275281915011E-04  1.871704745527362E+06  9.753586660005502E-01
  3.809280416388280E+00  5.263741830394144E+19  3.866656464367160E+01  2.526568168372475E+04  3.367442331645444E+02  2.052487340696738E-04  1.415878665564243E+06  9.909047617601117E-01
  3.818724555154620E+00  3.775501919940344E+19  3.132724830146423E+01  1.614794530553602E+04  1.947236186728927E+02  2.723938741723258E-04  7.972291412975751E+05  1.006394900663700E+00
  3.828168693920960E+00  2.069352472346861E+19  2.528993750571377E+01  7.319707116063824E+03  8.597897674403089E+01  3.655917899745830E-04  2.400068021869452E+05  1.021829810656000E+00
  3.837612832687300E+00  2.541438624220454E+18  1.880495176961647E+01  5.864232821833421E+02  7.684117087738084E+00  5.563063169505519E-04  2.347174393830479E+03  1.037204465224420E+00
 
 
# R                      rho                    T                      currdens               pres                   eta_T                  radiation              Psi_N                  
# time step #004400
  1.958244253972718E+00  1.529205264000505E+18  1.866097018543898E+01 -1.572023302221241E+02  4.579006390816060E+00  5.627358002604162E-04  2.720472319094839E-01  1.037674939407236E+00
  1.967688517766155E+00  1.121516796641294E+19  2.448696108559269E+01 -4.097304728459021E+03  4.471829401068470E+01  3.863071366546922E-04  2.510731287519963E+01  1.025985297152379E+00
  1.977132781559593E+00  2.105463548954454E+19  3.085882389363966E+01 -1.007016026560200E+04  1.061299248142172E+02  2.846786141388578E-04  1.094729403871654E+02  1.014202782004407E+00
  1.986577045353031E+00  3.106231472534705E+19  3.851959234355400E+01 -1.732290561035086E+04  1.934179772152546E+02  2.037230497415421E-04  2.664387963859451E+02  1.002324182856796E+00
  1.996021309146469E+00  4.114959836682147E+19  4.847411651160861E+01 -2.386207904209874E+04  3.192116296530536E+02  1.403418894223651E-04  4.887783887597341E+02  9.903476404531741E-01
  2.005465572939907E+00  5.101765307837879E+19  6.055894976631841E+01 -3.265911003890821E+04  5.057043591527613E+02  1.027212906935484E-04  7.490026807583666E+02  9.782681114262295E-01
  2.014909836733344E+00  5.959337392219301E+19  7.458740129464823E+01 -4.167482554780212E+04  7.717209342581639E+02  8.674503711037786E-05  9.876364470713725E+02  9.660853028816185E-01
  2.024354100526782E+00  6.585861318881096E+19  8.829778040844852E+01 -4.319656168750612E+04  1.009969662050637E+03  6.780440818633207E-05  1.152660418464088E+03  9.537900513356954E-01
  2.033798364320219E+00  7.137214521574079E+19  1.091604077592000E+02 -6.954665101469593E+04  1.318573479693535E+03  5.125773793875467E-05  1.265202982203701E+03  9.413846230016585E-01
  2.043242628113657E+00  7.710242172009313E+19  1.802484406968663E+02 -1.713398031586105E+05  2.229831353805639E+03  1.945099733457492E-05  1.486896769151911E+03  9.288530873494520E-01
  2.052686891907095E+00  8.335220328507435E+19  2.716810768683596E+02 -2.623565813232444E+05  3.616461691428727E+03  1.064380297931330E-05  1.796226426654813E+03  9.161749710047620E-01
  2.062131155700533E+00  8.989937377587229E+19  3.418917435693281E+02 -1.392392418064862E+05  4.966495093274313E+03  7.530305083180585E-06  2.211488046850082E+03  9.033234389919182E-01
  2.071575419493970E+00  9.609629211752245E+19  3.765395462351138E+02  1.136186213165967E+05  5.871480385523226E+03  6.358885504982574E-06  2.636059044878300E+03  8.903314984417021E-01
  2.081019683287409E+00  1.028575118776021E+20  3.717023807559414E+02  2.103764999079466E+05  6.118073879664393E+03  6.373549103112102E-06  3.027926833549896E+03  8.772503445390780E-01
  2.090463947080846E+00  1.101213254155352E+20  3.362505084482788E+02  2.011024578198001E+05  5.750601317769002E+03  7.900111993308847E-06  3.329228982826200E+03  8.641098559595509E-01
  2.099908210874283E+00  1.149118909078061E+20  2.974754529954686E+02  1.451640022998981E+05  5.134677194545789E+03  1.197930582674589E-05  3.440232772055028E+03  8.509032402121119E-01
  2.109352474667722E+00  1.132640726879691E+20  2.951682085773647E+02  1.281365666387390E+04  4.914046381548240E+03  1.270633022244309E-05  3.326049632044294E+03  8.376187862639775E-01
  2.118796738461159E+00  1.037596417705301E+20  3.428995192909410E+02 -4.586431959850729E+04  5.289877640388357E+03  8.508259410318195E-06  3.006990712845237E+03  8.242173759946130E-01
  2.128241002254596E+00  9.393811298984808E+19  3.999971507490238E+02  9.986678142374456E+04  5.696496329165412E+03  6.282103972302644E-06  2.629768640792474E+03  8.106911148380218E-01
  2.137685266048034E+00  8.916182956256700E+19  4.284283260138518E+02  2.209963525984936E+05  5.834698821427755E+03  5.796361196861212E-06  2.386420168010499E+03  7.970644532645483E-01
  2.147129529841473E+00  8.723730165635206E+19  4.304633157345799E+02  3.062122224078881E+05  5.733527076119193E+03  5.976504162680577E-06  2.256616249644779E+03  7.833735320188733E-01
  2.156573793634910E+00  8.675245146912719E+19  4.225880051251438E+02  3.412972982837849E+05  5.518201632838807E+03  6.347999458148521E-06  2.226019547523026E+03  7.696350401891312E-01
  2.166018057428347E+00  8.748593841854533E+19  4.138027996731830E+02  2.575396321790869E+05  5.317715851198855E+03  6.928806830108109E-06  2.272134670626442E+03  7.558586416247935E-01
  2.175462321221785E+00  8.876785063864189E+19  4.091328378165181E+02  2.176367177502378E+05  5.225958364504166E+03  7.567134301854985E-06  2.333220359553974E+03  7.420234000647197E-01
  2.184906585015224E+00  8.890215818563174E+19  4.126125943155496E+02  1.882910747272107E+05  5.228460272045899E+03  7.811357579466751E-06  2.335992485061703E+03  7.281136040237556E-01
  2.194350848808661E+00  8.572167480787829E+19  4.302795996996803E+02  1.747354218914381E+05  5.294172883865574E+03  6.878017688751659E-06  2.208397565959302E+03  7.141244269761435E-01
  2.203795112602098E+00  7.998782914614120E+19  4.616230262650259E+02  1.966828824582433E+05  5.385706018783818E+03  5.505467482051930E-06  1.983628612352681E+03  7.000452302528499E-01
  2.213239376395537E+00  7.307066769191459E+19  4.981090015088454E+02  2.550714730381999E+05  5.415702624868762E+03  4.542345844558761E-06  1.713514998388945E+03  6.858857176995565E-01
