# R                      rho                    T                      currdens               pres                   eta_T                  radiation              Psi_N                  
# time step #000000
  2.409709457203578E+00  4.634604087414509E+19  2.523532988003432E+03  1.046154427050469E+06  1.874375303617607E+04  1.866736630443994E-06  1.324220451321741E+03  3.847976663134232E-01
  2.419115289714845E+00  4.487415140609632E+19  2.673158038907248E+03  1.056634878496874E+06  1.922347275608005E+04  1.711552078756802E-06  1.277820721692195E+03  3.723638671033821E-01
  2.428521122226111E+00  4.347537790849866E+19  2.826148161528381E+03  1.067725715304728E+06  1.968894980044389E+04  1.573854848598660E-06  1.233536464759985E+03  3.600764449451602E-01
  2.437926954737380E+00  4.216365087041877E+19  2.981481134066401E+03  1.078901921634069E+06  2.014335832395452E+04  1.451933052314044E-06  1.192141459528194E+03  3.479391660845149E-01
  2.447332787248647E+00  4.094776824029027E+19  3.138242243019475E+03  1.090798676824638E+06  2.059027659678648E+04  1.344046124282099E-06  1.154160984240242E+03  3.359560751759593E-01
  2.456738619759914E+00  3.983059657519214E+19  3.295617935313568E+03  1.103613096133067E+06  2.103241977927494E+04  1.248532464796745E-06  1.119817837706263E+03  3.241314656201671E-01
  2.466144452271181E+00  3.881064315912195E+19  3.452827298530656E+03  1.115095083038024E+06  2.147119128549388E+04  1.163898472612881E-06  1.089104054231244E+03  3.124698602927869E-01
  2.475550284782449E+00  3.788375057907637E+19  3.609061305005916E+03  1.123480396119391E+06  2.190664165259093E+04  1.088851824930168E-06  1.061864472795433E+03  3.009754672885955E-01
  2.484956117293715E+00  3.704422891690526E+19  3.763541876860457E+03  1.131296890536463E+06  2.233809122712656E+04  1.022253211273148E-06  1.037867195310166E+03  2.896517771972680E-01
  2.494361949804983E+00  3.628555837876412E+19  3.915743809450529E+03  1.142891808540403E+06  2.276555131152868E+04  9.630190035772143E-07  1.016866620577926E+03  2.785021886083685E-01
  2.503767782316249E+00  3.560088575010152E+19  4.065533947417568E+03  1.154990913863548E+06  2.319051547975885E+04  9.100972907560706E-07  9.986363755590576E+02  2.675309390349300E-01
  2.513173614827516E+00  3.498341170581949E+19  4.212885374580208E+03  1.164064314136321E+06  2.361434187506155E+04  8.625902349022527E-07  9.829467607195212E+02  2.567425275653142E-01
  2.522579447338784E+00  3.442666012030235E+19  4.357776665121135E+03  1.170954941483755E+06  2.403785260082145E+04  8.197637236283119E-07  9.695690339478665E+02  2.461407996541156E-01
  2.531985279850051E+00  3.392466480202332E+19  4.500155188317794E+03  1.174836004349304E+06  2.446132898042619E+04  7.810211430866665E-07  9.582850523312983E+02  2.357289244468333E-01
  2.541391112361318E+00  3.347205477251190E+19  4.639694208796991E+03  1.181302300994115E+06  2.488336280355793E+04  7.459252556699845E-07  9.488711002836700E+02  2.255094626990781E-01
  2.550796944872586E+00  3.306405815941528E+19  4.775809803296817E+03  1.188140065541185E+06  2.530111781207065E+04  7.141517724158136E-07  9.411061178244154E+02  2.154854787959351E-01
  2.560202777383853E+00  3.269645726065351E+19  4.907857760853849E+03  1.194921058178659E+06  2.571146793734133E+04  6.854258440677785E-07  9.347915385944866E+02  2.056602522209897E-01
  2.569608609895120E+00  3.236550571671362E+19  5.035772286338955E+03  1.198983595611996E+06  2.611431351543699E+04  6.593949447038076E-07  9.298038742877793E+02  1.960370281108806E-01
  2.579014442406387E+00  3.206785369212342E+19  5.159492270916173E+03  1.195929676683429E+06  2.650949607557751E+04  6.357646888300344E-07  9.260349545326142E+02  1.866181892370551E-01
  2.588420274917654E+00  3.180049191250578E+19  5.278986615560923E+03  1.199779661906747E+06  2.689692767483343E+04  6.142719527482807E-07  9.233915167601689E+02  1.774046416381519E-01
  2.597826107428920E+00  3.156066058348250E+19  5.394718497575950E+03  1.210329717761917E+06  2.727884798441699E+04  5.946030709925186E-07  9.218652420670068E+02  1.683988350924347E-01
  2.607231939940188E+00  3.134577218954956E+19  5.505492971234795E+03  1.218775393698466E+06  2.764895510802150E+04  5.767554946437202E-07  9.212593787278047E+02  1.596050272348671E-01
  2.616637772451455E+00  3.115340904122992E+19  5.610178549416456E+03  1.221539511815740E+06  2.800136843309132E+04  5.607030825039134E-07  9.214666920374930E+02  1.510270388596658E-01
  2.626043604962722E+00  3.098135221451112E+19  5.709850575135211E+03  1.221887701969187E+06  2.834119004937594E+04  5.460967278224590E-07  9.224987990403179E+02  1.426672556094564E-01
  2.635449437473988E+00  3.082758601972189E+19  5.805953260210281E+03  1.222718648603154E+06  2.867507850206400E+04  5.325964981364238E-07  9.244377074948330E+02  1.345273339354376E-01
  2.644855269985257E+00  3.069027697487658E+19  5.898847753618749E+03  1.224476116074595E+06  2.900414317940675E+04  5.200620295928076E-07  9.272162995796836E+02  1.266090191138351E-01
  2.654261102496523E+00  3.056775607413391E+19  5.988244788277021E+03  1.226366627751885E+06  2.932625897950549E+04  5.084546286748555E-07  9.307180370000084E+02  1.189143014030863E-01
  2.663666935007790E+00  3.045850429501506E+19  6.073782170197861E+03  1.228073944253082E+06  2.963897698472929E+04  4.977466592117882E-07  9.348692858827801E+02  1.114452399788979E-01
  2.673072767519057E+00  3.036114114831664E+19  6.155232842868129E+03  1.229555908596678E+06  2.994055359221941E+04  4.878955510003402E-07  9.396143560920141E+02  1.042039034206697E-01
  2.682478600030323E+00  3.027441430133908E+19  6.232499693662772E+03  1.230759396558308E+06  3.022991360989312E+04  4.788477462697664E-07  9.449676378874832E+02  9.719232188701378E-02
  2.691884432541592E+00  3.019718840664847E+19  6.305577699266049E+03  1.231639773283780E+06  3.050645332053163E+04  4.705453181428544E-07  9.509674351084033E+02  9.041239811351341E-02
  2.701290265052860E+00  3.012843594762673E+19  6.374522656694384E+03  1.232174904315504E+06  3.076988344693773E+04  4.629303611247441E-07  9.576581737502554E+02  8.386594017803156E-02
  2.710696097564126E+00  3.006722960694820E+19  6.439429215731618E+03  1.232378724423534E+06  3.102012275011857E+04  4.559474363314560E-07  9.649157232765479E+02  7.755465512125696E-02
  2.720101930075394E+00  3.001273606857501E+19  6.500415680130360E+03  1.232285198807250E+06  3.125722801869459E+04  4.495448052604586E-07  9.728063644369688E+02  7.148015297628402E-02
  2.729507762586661E+00  2.996421028965271E+19  6.557612321756051E+03  1.231932884278411E+06  3.148134216170592E+04  4.436750648849007E-07  9.816908845504106E+02  6.564400807212914E-02
  2.738913595097927E+00  2.992098968525739E+19  6.611153459191592E+03  1.231389495541617E+06  3.169265998864367E+04  4.382953038860440E-07  9.912714474366229E+02  6.004783061507538E-02
  2.748319427609194E+00  2.988248480077271E+19  6.661175673781510E+03  1.230672166470597E+06  3.189141881824450E+04  4.333666480713286E-07  1.001483618919170E+03  5.469301687800551E-02
  2.757725260120460E+00  2.984817277968051E+19  6.707814237455808E+03  1.229770219894113E+06  3.207788213148802E+04  4.288540514786399E-07  1.012356189985759E+03  4.958089248782527E-02
  2.767131092631729E+00  2.981759061332788E+19  6.751201802637781E+03  1.228662164753029E+06  3.225233269224541E+04  4.247259226840470E-07  1.023923354242786E+03  4.471274290593798E-02
  2.776536925142996E+00  2.979033045235608E+19  6.791467099619078E+03  1.227397906596713E+06  3.241506685387740E+04  4.209538148953371E-07  1.036264047707150E+03  4.008998011361867E-02
  2.785942757654262E+00  2.976603294105792E+19  6.828736760557278E+03  1.225982028439011E+06  3.256640083612238E+04  4.175118811923113E-07  1.049862115272531E+03  3.571382674840137E-02
  2.795348590165531E+00  2.974438157844369E+19  6.863133780312324E+03  1.224382922157195E+06  3.270666118973886E+04  4.143767027870505E-07  1.064809545084356E+03  3.158538156840069E-02
  2.804754422676797E+00  2.972509870772341E+19  6.894776461845107E+03  1.222594809679924E+06  3.283617868577373E+04  4.115271073233600E-07  1.080817217400319E+03  2.770576593252339E-02
  2.814160255188063E+00  2.970794300236436E+19  6.923778319060144E+03  1.220686718451517E+06  3.295528787638944E+04  4.089439342386484E-07  1.098042625224500E+03  2.407617869304392E-02
  2.823566087699330E+00  2.969270397287454E+19  6.950248065210930E+03  1.218632777101477E+06  3.306432344989100E+04  4.066098226123115E-07  1.117183595359362E+03  2.069756925509973E-02
  2.832971920210597E+00  2.967919828460216E+19  6.974288528326246E+03  1.216408736864984E+06  3.316361290615545E+04  4.045091238950687E-07  1.138349815621300E+03  1.757088701568103E-02
  2.842377752721866E+00  2.966726848052795E+19  6.995996358367676E+03  1.214084497861612E+06  3.325347532070384E+04  4.026277664412462E-07  1.162384306415296E+03  1.469717189132469E-02
  2.851783585233133E+00  2.965677938504177E+19  7.015461794197870E+03  1.211656854962251E+06  3.333421773525685E+04  4.009531327888471E-07  1.189099013755286E+03  1.207725932036917E-02
  2.861189417744399E+00  2.964761465074002E+19  7.032766944024972E+03  1.209066280795191E+06  3.340612420796773E+04  3.994740853986885E-07  1.218092459462443E+03  9.712006331702329E-03
  2.870595250255667E+00  2.963967631402646E+19  7.047990126686594E+03  1.206424571093455E+06  3.346947681023492E+04  3.981804912016586E-07  1.249374222827622E+03  7.602274788622626E-03
  2.880001082766934E+00  2.963288245198949E+19  7.061190955260976E+03  1.203702895004903E+06  3.352448309491819E+04  3.970643943836953E-07  1.283148343315179E+03  5.748807225772598E-03
  2.889406915278201E+00  2.962716433817190E+19  7.072450774666813E+03  1.200860452027652E+06  3.357146532747270E+04  3.961165236103136E-07  1.319624604004317E+03  4.152408712670795E-03
  2.898812747789469E+00  2.962246715377442E+19  7.081772808804742E+03  1.197633704260764E+06  3.361038804637099E+04  3.953346312492531E-07  1.358991616338802E+03  2.813765664578222E-03
  2.908218580300737E+00  2.961875126443133E+19  7.089283028842165E+03  1.194395235468900E+06  3.364181277214605E+04  3.947065795655094E-07  1.401378719585458E+03  1.733511494863105E-03
  2.917624412812002E+00  2.961598146788703E+19  7.094675870076653E+03  1.194931582632221E+06  3.366425751938294E+04  3.942566165950104E-07  1.446747489990289E+03  9.124038306929047E-04
  2.927030245323269E+00  2.961415354065983E+19  7.096742523263338E+03  1.187125542989507E+06  3.367198714706553E+04  3.940844043451235E-07  1.494055520039527E+03  3.521538134521373E-04
  2.936436077834536E+00  2.961326866382277E+19  7.096843541973802E+03  1.184415908402522E+06  3.367146039021735E+04  3.940759900898252E-07  1.535125627958321E+03  5.291926008726776E-05
  2.945841910345804E+00  2.961323404638912E+19  7.096757878590608E+03  1.182617013721329E+06  3.367101456358016E+04  3.940831253121092E-07  1.585622044002628E+03  1.421125961100209E-05
  2.955247742857070E+00  2.961372889820035E+19  7.096856581588827E+03  1.174394734516483E+06  3.367204554248234E+04  3.940749040158407E-07  1.669463918117272E+03  2.340887082336205E-04
  2.964653575368338E+00  2.961525271414271E+19  7.095665424914196E+03  1.177706348972258E+06  3.366812591246066E+04  3.941741417157681E-07  1.744960500454012E+03  7.165058060668752E-04
  2.974059407879604E+00  2.961773476211679E+19  7.091197217306300E+03  1.172981975499177E+06  3.364974361651436E+04  3.945467693420707E-07  1.825182253514592E+03  1.462282678042958E-03
  2.983465240390872E+00  2.962118229654656E+19  7.084141987751656E+03  1.168227986162574E+06  3.362017665034464E+04  3.951363243653834E-07  1.912547054647959E+03  2.471508080703841E-03
  2.992871072902138E+00  2.962564220387940E+19  7.075309993293543E+03  1.165512560889797E+06  3.358331568423651E+04  3.958764288996360E-07  2.007951845266104E+03  3.744136620331103E-03
  3.002276905413406E+00  2.963115840139207E+19  7.064502767657857E+03  1.161939212083997E+06  3.353826015875870E+04  3.967852053338544E-07  2.111664528224526E+03  5.280768351569039E-03
  3.011682737924673E+00  2.963779118101588E+19  7.051714445079599E+03  1.158337748799923E+06  3.348503945021924E+04  3.978650761364837E-07  2.224634307928181E+03  7.081836575569640E-03
  3.021088570435940E+00  2.964561521833772E+19  7.036858234917121E+03  1.154730731618836E+06  3.342331220182856E+04  3.991257333095937E-07  2.347839359813989E+03  9.147700223500836E-03
  3.030494402947207E+00  2.965471973124153E+19  7.019863928827466E+03  1.151061230762924E+06  3.335282870866921E+04  4.005760159445780E-07  2.482348839553258E+03  1.147877880545715E-02
  3.039900235458473E+00  2.966521116316310E+19  7.000642429792473E+03  1.147332516164131E+06  3.327326487898304E+04  4.022269918673070E-07  2.629308271127930E+03  1.407536411582426E-02
  3.049306067969742E+00  2.967721393877731E+19  6.979099205021905E+03  1.143555677719955E+06  3.318428602553034E+04  4.040909224339144E-07  2.789975576946465E+03  1.693784360739321E-02
  3.058711900481007E+00  2.969087235294278E+19  6.955130223945964E+03  1.139710686305405E+06  3.308552873041661E+04  4.061817291044725E-07  2.965749409792624E+03  2.006651339195866E-02
  3.068117732992276E+00  2.970635510661521E+19  6.928623436563050E+03  1.135796944228339E+06  3.297661161989373E+04  4.085150105779985E-07  3.158159951535271E+03  2.346157884880052E-02
  3.077523565503543E+00  2.972385755906867E+19  6.899458735357653E+03  1.131811178546560E+06  3.285713610612116E+04  4.111082133180800E-07  3.368905373941411E+03  2.712336732808987E-02
  3.086929398014809E+00  2.974360391983297E+19  6.867508487140674E+03  1.127742797718949E+06  3.272668954586920E+04  4.139807771695889E-07  3.601617517468415E+03  3.105211731070284E-02
  3.096335230526077E+00  2.976585198515064E+19  6.832638597391840E+03  1.123590345395240E+06  3.258485331345091E+04  4.171542631513396E-07  3.857092258304447E+03  3.524787858767947E-02
  3.105741063037344E+00  2.979089844992159E+19  6.794707835005151E+03  1.119351130792218E+06  3.243120268215536E+04  4.206526742687502E-07  4.139245426661128E+03  3.971085808749050E-02
  3.115146895548611E+00  2.981908280801509E+19  6.753568477207111E+03  1.115015566549403E+06  3.226531097093989E+04  4.245026981106332E-07  4.449313652923834E+03  4.444125378617508E-02
  3.124552728059878E+00  2.985079309584191E+19  6.709067971523216E+03  1.110585126330801E+06  3.208675989877054E+04  4.287338991258839E-07  4.790131084972998E+03  4.943905805468666E-02
  3.133958560571146E+00  2.988647465352057E+19  6.661048840139547E+03  1.106068779707672E+06  3.189514393613661E+04  4.333791288944326E-07  5.165055717021722E+03  5.470422324994766E-02
  3.143364393082413E+00  2.992663792901781E+19  6.609347691365663E+03  1.101461876339908E+06  3.169006828962316E+04  4.384750970388294E-07  5.577854678625295E+03  6.023679711086814E-02
  3.152770225593680E+00  2.997186636495108E+19  6.553796320572887E+03  1.096748137529023E+06  3.147115573409671E+04  4.440628296355864E-07  6.032775098855856E+03  6.603678617786130E-02
  3.162176058104946E+00  3.002282590105828E+19  6.494222710219961E+03  1.091896879053248E+06  3.123805318291755E+04  4.501882352785934E-07  6.534615311834363E+03  7.210413591484258E-02
  3.171581890616214E+00  3.008027408415282E+19  6.430454409882796E+03  1.086887069629485E+06  3.099044756115720E+04  4.569025363850559E-07  7.088814718216558E+03  7.843859209928251E-02
  3.180987723127481E+00  3.014507208690889E+19  6.362320720185515E+03  1.081675582434209E+06  3.072807706046959E+04  4.642629343140844E-07  7.702522787870423E+03  8.503992926520408E-02
  3.190393555638747E+00  3.021819400063010E+19  6.289661580560034E+03  1.076202566616986E+06  3.045077011633523E+04  4.723326509302374E-07  8.384498845817485E+03  9.190788738696512E-02
  3.199799388150015E+00  3.030073665693222E+19  6.212342054866938E+03  1.070419114502341E+06  3.015851102552686E+04  4.811803187890750E-07  9.140374232575641E+03  9.904209835460279E-02
  3.209205220661281E+00  3.039393090388967E+19  6.130273136480408E+03  1.064278674785303E+06  2.985153801104853E+04  4.908784216510393E-07  9.980894034775287E+03  1.064420695639468E-01
  3.218611053172550E+00  3.049915551009871E+19  6.043446691673034E+03  1.057753174156221E+06  2.953051505457595E+04  5.014994567806246E-07  1.091755291261962E+04  1.141071693104124E-01
  3.228016885683816E+00  3.061795599091807E+19  5.951976288866592E+03  1.050873352648660E+06  2.919674171810778E+04  5.131101171644847E-07  1.196048170599420E+04  1.220366204572340E-01
  3.237422718195084E+00  3.075207020018831E+19  5.856154924364866E+03  1.043498656985340E+06  2.885245801018663E+04  5.257613005219559E-07  1.312373384854274E+04  1.302295020242476E-01
  3.246828550706351E+00  3.090346043649032E+19  5.756458880800252E+03  1.036290437033613E+06  2.850089346854480E+04  5.394825506259560E-07  1.442348478800964E+04  1.386847312798997E-01
  3.256234383217618E+00  3.107434968845471E+19  5.653036044279212E+03  1.030412889477509E+06  2.814374599415265E+04  5.543516147873552E-07  1.587837166760987E+04  1.474013001334032E-01
  3.265640215728886E+00  3.126725944804728E+19  5.544707515033057E+03  1.024913985252658E+06  2.777611317193241E+04  5.706654412709512E-07  1.751001969517282E+04  1.563786152085396E-01
  3.275046048240152E+00  3.148505102820961E+19  5.429582044533966E+03  1.015151453293307E+06  2.738929003790391E+04  5.889039478183685E-07  1.934645647603358E+04  1.656160800029567E-01
  3.284451880751419E+00  3.173094615747210E+19  5.308052920679766E+03  1.001603331165719E+06  2.698580309081117E+04  6.092529401494291E-07  2.142071208376602E+04  1.751117135713314E-01
  3.293857713262686E+00  3.200849122291834E+19  5.181851500743687E+03  9.908008749373148E+05  2.657502127461868E+04  6.316767486679999E-07  2.376533434266174E+04  1.848623144600215E-01
  3.303263545773954E+00  3.232150547230505E+19  5.050607820790712E+03  9.870746046412108E+05  2.615557627221449E+04  6.565220350409769E-07  2.642335030914223E+04  1.948657039335036E-01
  3.312669378285220E+00  3.267408260167997E+19  4.914147068241120E+03  9.797989030798057E+05  2.572672028054732E+04  6.841591187946627E-07  2.944978574308198E+04  2.051217026455932E-01
  3.322075210796489E+00  3.307067749205787E+19  4.772695198616883E+03  9.700042527098991E+05  2.528951964699703E+04  7.149305557999459E-07  3.291050754139257E+04  2.156293003649629E-01
  3.331481043307756E+00  3.351610776770091E+19  4.626454791179751E+03  9.590945924981667E+05  2.484469690944430E+04  7.492517170762125E-07  3.687802408211125E+04  2.263864735728871E-01
  3.340886875819022E+00  3.401550416009280E+19  4.476115570428634E+03  9.479935466216740E+05  2.439526665535288E+04  7.874995457791359E-07  4.144524436830053E+04  2.373907745883726E-01
  3.350292708330290E+00  3.457427641979028E+19  4.322284219206096E+03  9.383607288256662E+05  2.394348398165566E+04  8.301319925303305E-07  4.672557075660956E+04  2.486397249286826E-01
  3.359698540841556E+00  3.519812132196800E+19  4.165236553473785E+03  9.263397706507554E+05  2.348940919199496E+04  8.777760862041732E-07  5.285918469936446E+04  2.601311157696909E-01
  3.369104373352824E+00  3.589312125975541E+19  4.004977652989573E+03  9.132900446224755E+05  2.303114010224944E+04  9.312747150394043E-07  6.003142969037647E+04  2.718620683278166E-01
  3.378510205864091E+00  3.666592525450913E+19  3.841541108519345E+03  8.979707319957279E+05  2.256647027038221E+04  9.916657496167778E-07  6.845346070622490E+04  2.838291335635739E-01
  3.387916038375357E+00  3.752402840207096E+19  3.674921406815848E+03  8.852852561590975E+05  2.209255186481290E+04  1.060266205992066E-06  7.839515665171682E+04  2.960285219907346E-01
  3.397321870886623E+00  3.847606919395905E+19  3.505520840557162E+03  8.745023971162352E+05  2.160864313337479E+04  1.138531907643998E-06  9.020088862529419E+04  3.084570257761672E-01
  3.406727703397892E+00  3.953224360163082E+19  3.334259661332521E+03  8.616321169595588E+05  2.111717927025928E+04  1.227971177862833E-06  1.043087330380602E+05  3.211119325344688E-01
  3.416133535909157E+00  4.070467125117495E+19  3.162193477157654E+03  8.470216271527458E+05  2.062176912564868E+04  1.330291123476176E-06  1.212850538453714E+05  3.339898319798580E-01
  3.425539368420427E+00  4.200755720188397E+19  2.990342143764032E+03  8.325413251936047E+05  2.012615596403724E+04  1.447514174397187E-06  1.418656161716694E+05  3.470868065442307E-01
  3.434945200931693E+00  4.345712535105265E+19  2.819778270599236E+03  8.184193940468391E+05  1.963471310892698E+04  1.581945954327237E-06  1.669723316936508E+05  3.603992686068344E-01
  3.444351033442961E+00  4.507137310442440E+19  2.651748179592153E+03  8.043266939535819E+05  1.915329108330059E+04  1.736032126917506E-06  1.978279737158319E+05  3.739232360439567E-01
  3.453756865954226E+00  4.687026073731134E+19  2.487682698355636E+03  7.902226301105900E+05  1.868973457535690E+04  1.912174201796227E-06  2.360680742365007E+05  3.876546410306779E-01
  3.463162698465496E+00  4.887623847072050E+19  2.329174720159584E+03  7.743651764429996E+05  1.825437092881100E+04  2.112426409791108E-06  2.838233188180990E+05  4.015897753562023E-01
  3.472568530976762E+00  5.111358033140815E+19  2.177951276493898E+03  7.670197307561794E+05  1.786004647670071E+04  2.338025178194855E-06  3.439342595539269E+05  4.157247891720413E-01
  3.481974363488028E+00  5.360292739874757E+19  2.035233795883507E+03  7.361554746880960E+05  1.751578224527060E+04  2.590054056020762E-06  4.202245579130080E+05  4.300565252790315E-01
  3.491380195999295E+00  5.634692066371932E+19  1.903551602777857E+03  7.124001587419693E+05  1.723822366263848E+04  2.864643220358395E-06  5.178238267057750E+05  4.445759825610255E-01
  3.500786028510562E+00  5.930715148467059E+19  1.786189495794177E+03  6.355002232637072E+05  1.704542729455938E+04  3.151002463570443E-06  6.434058982180299E+05  4.592734520553963E-01
  3.510191861021830E+00  6.239063004898981E+19  1.676966982432976E+03  7.239888169284977E+05  1.686289336692412E+04  3.463635826541297E-06  8.056984955423889E+05  4.741303890069531E-01
  3.519597693533096E+00  6.548207237767191E+19  1.560953506462756E+03  6.858337796194879E+05  1.651933991431263E+04  3.860460945404908E-06  1.018096327085635E+06  4.891681415197559E-01
  3.529003526044362E+00  6.852191501058844E+19  1.446899598040613E+03  5.575244525714184E+05  1.608162731233995E+04  4.329677008012087E-06  1.301611721920410E+06  5.043752317599806E-01
  3.538409358555632E+00  7.158614720666104E+19  1.336074296984030E+03  6.619934001853315E+05  1.558627194955668E+04  4.883146653016012E-06  1.683923780483855E+06  5.197176229194376E-01
  3.547815191066899E+00  7.491958185269602E+19  1.225581816519021E+03  6.659187443190373E+05  1.505540700985759E+04  5.563371756614274E-06  2.208938502676553E+06  5.352256477777171E-01
  3.557221023578165E+00  7.894101978701650E+19  1.113278395048915E+03  4.910894918337680E+05  1.453580149880075E+04  6.438391746067683E-06  2.953915820196554E+06  5.508946791169267E-01
  3.566626856089432E+00  8.417130924411326E+19  1.005730662728735E+03  5.876973081501985E+05  1.413720646360210E+04  7.512118299617940E-06  4.051032257712790E+06  5.666818592497846E-01
  3.576032688600700E+00  9.120814728578263E+19  9.048282656409206E+02  5.498858054224963E+05  1.390735365951592E+04  8.810623446632726E-06  5.725741845091535E+06  5.826060325482185E-01
  3.585438521111967E+00  1.007171310098929E+20  8.110986536126061E+02  6.070060051814397E+05  1.388710482171956E+04  1.038397608001287E-05  8.342043696392341E+06  5.986651326717458E-01
  3.594844353623233E+00  1.130795633061742E+20  7.236842598257415E+02  5.362670391171051E+05  1.401453877733399E+04  1.232166986151574E-05  1.236947124800460E+07  6.148727687228379E-01
  3.604250186134501E+00  1.280041331781702E+20  6.451604332908332E+02  4.989913468887579E+05  1.413521375548020E+04  1.462231469316938E-05  1.810558177740458E+07  6.312103701267582E-01
  3.613656018645769E+00  1.442349708848935E+20  5.768043930605545E+02  4.718325275391079E+05  1.399338216476672E+04  1.725671858278973E-05  2.511275118243951E+07  6.476620194036444E-01
  3.623061851157034E+00  1.595054165807508E+20  5.195031410234405E+02  4.067764124852068E+05  1.343435544695095E+04  2.017352768062732E-05  3.178643431169782E+07  6.642169252133239E-01
  3.632467683668302E+00  1.714039139316123E+20  4.730835132410560E+02  4.437424343823391E+05  1.251153916437205E+04  2.331397496921638E-05  3.601022851586773E+07  6.808557018859289E-01
  3.641873516179567E+00  1.783999182542889E+20  4.365609833868959E+02  4.868081986422694E+05  1.143501450900811E+04  2.656471951068837E-05  3.648702551859319E+07  6.975908906417191E-01
  3.651279348690836E+00  1.788244722969154E+20  4.071600795398476E+02  4.716424370649208E+05  1.027588943636905E+04  2.987352566001202E-05  3.330880548508879E+07  7.144399185551142E-01
  3.660685181202101E+00  1.701050369305895E+20  3.805518099881075E+02  3.846646791009913E+05  8.844784729831284E+03  3.344576303406442E-05  2.776693500349687E+07  7.313972369168371E-01
  3.670091013713370E+00  1.562590857526798E+20  3.540937381011709E+02  2.646185913290824E+05  7.337187141428029E+03  3.774002941489183E-05  2.166673847458199E+07  7.484300676451938E-01
  3.679496846224638E+00  1.415715988219267E+20  3.276852691681465E+02  2.601008045107348E+05  5.977391060301694E+03  4.312349280094320E-05  1.641115098488244E+07  7.654962893099213E-01
  3.688902678735905E+00  1.275452929400728E+20  3.028421749447050E+02  2.673672503850773E+05  4.881548791642283E+03  4.931751193587189E-05  1.252433504569459E+07  7.825910348800384E-01
  3.698308511247172E+00  1.145334534141766E+20  2.795487731864662E+02  2.372583377056040E+05  4.016256345819661E+03  5.615906993104274E-05  9.782901672691355E+06  7.997179286051352E-01
  3.707714343758439E+00  1.024813721981755E+20  2.565784316463158E+02  1.926056338941388E+05  3.295961535020347E+03  6.415685251849010E-05  7.754928224870977E+06  8.168661594327984E-01
  3.717120176269706E+00  9.129053561239251E+19  2.332394681651249E+02  1.686064911863780E+05  2.676454006908443E+03  7.404703897585685E-05  6.132833694636731E+06  8.340205562099585E-01
  3.726526008780974E+00  8.093101354827049E+19  2.095643878479758E+02  1.658166645505571E+05  2.142326744273342E+03  8.674445035293711E-05  4.760242842253244E+06  8.511726687181154E-01
  3.735931841292241E+00  7.138365694587868E+19  1.857090246712606E+02  1.590409173762965E+05  1.681743165627257E+03  1.038815348430408E-04  3.576209886673749E+06  8.683212831670034E-01
  3.745337673803507E+00  6.259000269341396E+19  1.615105671533152E+02  1.299474387219678E+05  1.280756797741367E+03  1.288719549715282E-04  2.568248185561924E+06  8.854649633919731E-01
  3.754743506314774E+00  5.444857268592232E+19  1.366531633920587E+02  9.233269523117639E+04  9.309109813471237E+02  1.689830182449264E-04  1.740299454719853E+06  9.025933681213658E-01
  3.764149338826042E+00  4.683567682897796E+19  1.111837062368495E+02  6.541937266541508E+04  6.349158781439376E+02  2.399647067334850E-04  1.093876685340164E+06  9.196923920833964E-01
  3.773555171337309E+00  3.962966718804052E+19  8.604295186919833E+01  4.604424372895001E+04  4.080989871571905E+02  3.649128062606455E-04  6.374615761851378E+05  9.367523111086304E-01
  3.782961003848575E+00  3.273483958240519E+19  6.254258479377361E+01  2.964371520065654E+04  2.524087347287758E+02  5.673685396147351E-04  3.556768917031619E+05  9.537663646519201E-01
  3.792366836359844E+00  2.608270148025738E+19  4.310597853917404E+01  1.676017640518694E+04  1.512415458175082E+02  9.005600513794121E-04  1.901108576425968E+05  9.707286733087761E-01
  3.801772668871111E+00  1.962053673174008E+19  3.219692035888542E+01  9.388282047926006E+03  9.186871052052096E+01  1.319454330786196E-03  9.334361231457378E+04  9.876350139862156E-01
  3.811178501382376E+00  1.330001475567838E+19  2.661589883337145E+01  5.176790083600659E+03  5.383142700519863E+01  1.726781788351714E-03  3.800332094663780E+04  1.004484056295399E+00
  3.820584333893644E+00  7.076535530736651E+18  2.307722876575732E+01  2.293460475433310E+03  2.556698650740831E+01  2.127873769915202E-03  9.512563696160687E+03  1.021274783594895E+00
  3.829990166404911E+00  9.170067946601990E+17  2.049784117146952E+01  2.609668978415402E+02  3.006961688460448E+00  2.538748767401284E-03  9.691241846170848E+01  1.038007526629064E+00
 
 
# R                      rho                    T                      currdens               pres                   eta_T                  radiation              Psi_N                  
# time step #000660
  1.958176952659298E+00  7.411695673963622E+17  2.044438173145647E+01  5.155379438042782E+01  2.427694948836870E+00  2.548689178359899E-03  3.463942830972197E-02  1.038531223148129E+00
  1.967582983633408E+00  5.560197361639506E+18  2.251568095077879E+01 -2.338059737230301E+01  2.005162893997397E+01  2.205229846302777E-03  2.239021410474488E+00  1.025949014805551E+00
  1.976989014607516E+00  1.037678913782024E+19  2.510184320654325E+01  2.047561914024973E+01  4.170348375463819E+01  1.873427704114879E-03  8.347511029269246E+00  1.013273140378667E+00
  1.986395045581625E+00  1.520012913643218E+19  2.853188583784717E+01  2.484985731442212E+02  6.939598386748148E+01  1.546098147029401E-03  1.926514738300137E+01  1.000502155372984E+00
