 #  R                 Z
    0.23106740E+01    0.10893239E+01
    0.27083301E+01   -0.92757440E+00
    0.25525872E+01    0.13207840E+01
    0.24033959E+01   -0.75715533E+00
    0.30596921E+01    0.13270379E+01
    0.21163117E+01   -0.80198642E-01
    0.36558089E+01   -0.23743848E+00
    0.21838116E+01    0.86889901E+00
    0.28169214E+01   -0.96197031E+00
    0.24951037E+01    0.13100660E+01
    0.24005962E+01   -0.77699859E+00
    0.31124532E+01    0.13073723E+01
    0.20968413E+01    0.24981625E-01
    0.35177402E+01   -0.51035884E+00
    0.22295320E+01    0.99549213E+00
    0.26962845E+01   -0.96560559E+00
    0.26148194E+01    0.13826502E+01
    0.22692140E+01   -0.59230979E+00
    0.35533680E+01    0.88509349E+00
    0.20920764E+01    0.54117176E+00
    0.29283337E+01   -0.97621436E+00
    0.24746900E+01    0.13462388E+01
    0.23080690E+01   -0.70110879E+00
    0.35258878E+01    0.94578148E+00
    0.20914255E+01    0.60656882E+00
    0.28116614E+01   -0.10204851E+01
    0.25800163E+01    0.14257658E+01
    0.21833814E+01   -0.45977606E+00
    0.37351220E+01   -0.19073360E-01
    0.21836153E+01    0.95620807E+00
    0.26181158E+01   -0.99634112E+00
    0.27647919E+01    0.14199307E+01
    0.21659592E+01   -0.33991638E+00
    0.37367406E+01    0.15233755E+00
    0.21417131E+01    0.72249456E+00
    0.29310309E+01   -0.94142246E+00
    0.24282949E+01    0.12595780E+01
    0.24663074E+01   -0.84418116E+00
    0.29472343E+01    0.13783135E+01
    0.21313214E+01   -0.17646268E+00
    0.37015345E+01   -0.91524873E-01
    0.21656652E+01    0.80981309E+00
    0.28682474E+01   -0.95391583E+00
    0.24580549E+01    0.12777409E+01
    0.24513609E+01   -0.82439372E+00
    0.29718476E+01    0.13699484E+01
    0.21252740E+01   -0.14772301E+00
    0.36842694E+01   -0.15897138E+00
    0.21754417E+01    0.84978705E+00
    0.28219715E+01   -0.96471919E+00
    0.24954972E+01    0.13140765E+01
    0.23911519E+01   -0.76970308E+00
    0.31444531E+01    0.12874893E+01
    0.20950093E+01    0.50543139E-01
    0.35000903E+01   -0.53365749E+00
    0.22322239E+01    0.99613902E+00
    0.27042875E+01   -0.96321136E+00
    0.26025296E+01    0.13765139E+01
    0.22818477E+01   -0.61473307E+00
    0.35074922E+01    0.95355672E+00
    0.20868856E+01    0.47171874E+00
    0.29998502E+01   -0.94712163E+00
    0.24384266E+01    0.13229182E+01
    0.23338497E+01   -0.74489041E+00
    0.34452691E+01    0.10498078E+01
    0.20808222E+01    0.49106075E+00
    0.29149443E+01   -0.99154564E+00
    0.24972509E+01    0.13759833E+01
    0.22588023E+01   -0.62833357E+00
    0.36964858E+01    0.58068073E+00
    0.21274212E+01    0.78981089E+00
    0.26986037E+01   -0.10234507E+01
    0.26888351E+01    0.14402283E+01
    0.21502284E+01   -0.33492259E+00
    0.36934218E+01   -0.18053198E+00
    0.22012194E+01    0.99498507E+00
    0.26007535E+01   -0.98584136E+00
    0.27825739E+01    0.14159658E+01
    0.21664237E+01   -0.33377071E+00
    0.37356393E+01    0.18508205E+00
    0.21371713E+01    0.69089139E+00
    0.29734337E+01   -0.92429194E+00
    0.24060434E+01    0.12391710E+01
    0.24904357E+01   -0.86415482E+00
    0.28889366E+01    0.13843266E+01
    0.21664865E+01   -0.29253074E+00
    0.37214528E+01    0.31615766E+00
    0.21232297E+01    0.55539037E+00
    0.31632561E+01   -0.81984050E+00
    0.23132041E+01    0.11093918E+01
    0.26587256E+01   -0.93039680E+00
    0.26170199E+01    0.13551088E+01
    0.23311920E+01   -0.66812477E+00
    0.32677358E+01    0.11836964E+01
    0.21062352E+01    0.60441376E-01
    0.36021238E+01   -0.34431576E+00
    0.21907708E+01    0.85678227E+00
    0.28839069E+01   -0.93515890E+00
    0.24294428E+01    0.12301834E+01
    0.25448037E+01   -0.87287886E+00
    0.27327957E+01    0.13519434E+01
    0.23212709E+01   -0.61488715E+00
    0.32196679E+01    0.12031023E+01
    0.21356343E+01   -0.80762918E-01
    0.37135128E+01    0.13086458E+00
    0.21331217E+01    0.50826499E+00
    0.33433487E+01   -0.65870927E+00
    0.22231660E+01    0.83302436E+00
    0.31396770E+01   -0.78317076E+00
    0.22652663E+01    0.91262895E+00
    0.31047537E+01   -0.79033929E+00
    0.22666625E+01    0.89547132E+00
    0.31786934E+01   -0.73841888E+00
    0.22297268E+01    0.74920598E+00
    0.34631236E+01   -0.45033973E+00
    0.21773440E+01    0.36587802E+00
    0.36373337E+01    0.40713197E+00
    0.22463055E+01   -0.19347335E+00
    0.30644208E+01    0.11870094E+01
    0.24579770E+01   -0.64695889E+00
    0.26485944E+01    0.12097726E+01
    0.28121744E+01   -0.81200719E+00
    0.23295649E+01    0.89842249E+00
    0.34781053E+01   -0.37651165E+00
    0.22077002E+01    0.12285973E+00
    0.32364111E+01    0.10562922E+01
    0.24783567E+01   -0.62286271E+00
    0.25675804E+01    0.11340571E+01
    0.31720857E+01   -0.65893312E+00
    0.22206163E+01    0.27473953E+00
    0.32646616E+01    0.10157722E+01
    0.25237813E+01   -0.64471602E+00
    0.25078862E+01    0.10969462E+01
    0.32566769E+01   -0.59876663E+00
    0.22326177E+01    0.14625810E+00
    0.30573758E+01    0.11166586E+01
    0.27772256E+01   -0.73584300E+00
    0.22903977E+01    0.66823133E+00
    0.35461382E+01    0.56065077E+00
    0.24709887E+01   -0.52631060E+00
    0.24876073E+01    0.10075610E+01
    0.35549284E+01   -0.98121510E-01
    0.23846612E+01   -0.34355786E+00
    0.24996693E+01    0.92642768E+00
    0.34955534E+01    0.54637495E+00
    0.28194450E+01   -0.64716209E+00
    0.22714814E+01    0.28194736E+00
    0.29408716E+01    0.11137737E+01
    0.31174599E+01   -0.63774226E+00
    0.22675389E+01    0.70181375E-01
    0.28291085E+01    0.11663300E+01
    0.29822710E+01   -0.72768423E+00
    0.22360147E+01    0.53174613E+00
    0.35651001E+01    0.57126136E+00
    0.23705667E+01   -0.42296059E+00
    0.26356861E+01    0.11296391E+01
    0.32956056E+01   -0.53045719E+00
    0.22908033E+01   -0.78152296E-01
    0.26949467E+01    0.11194988E+01
    0.33919943E+01   -0.39409266E+00
    0.23586505E+01   -0.24938084E+00
    0.24944688E+01    0.88089269E+00
    0.33659779E+01    0.80788229E+00
    0.28289871E+01   -0.67620079E+00
    0.22616782E+01    0.38727288E+00
    0.31372414E+01    0.10460740E+01
    0.28865282E+01   -0.70782125E+00
    0.22502261E+01    0.47894027E+00
    0.34135698E+01    0.85686909E+00
    0.24328370E+01   -0.54095967E+00
    0.25791251E+01    0.11070109E+01
    0.33503800E+01   -0.47791092E+00
    0.22918981E+01   -0.10262035E+00
    0.27018467E+01    0.11297221E+01
    0.33307788E+01   -0.47601123E+00
    0.23330842E+01   -0.18431571E+00
    0.25346437E+01    0.92999789E+00
    0.34440484E+01    0.66329838E+00
    0.28318444E+01   -0.65804719E+00
    0.22658924E+01    0.31434222E+00
    0.30032344E+01    0.10919394E+01
    0.30873849E+01   -0.64786891E+00
    0.22625214E+01    0.10516272E+00
    0.28693265E+01    0.11642199E+01
    0.29333988E+01   -0.73924344E+00
    0.22486468E+01    0.59258479E+00
    0.35870112E+01    0.47596675E+00
    0.23980598E+01   -0.44100217E+00
    0.25582922E+01    0.10450783E+01
    0.35554846E+01   -0.39151853E-01
    0.24858814E+01   -0.46050780E+00
    0.23948969E+01    0.83399443E+00
    0.35261283E+01    0.52630536E+00
    0.26406484E+01   -0.62333888E+00
    0.23057458E+01    0.58376992E+00
    0.32716162E+01    0.95445954E+00
    0.27386138E+01   -0.69823170E+00
    0.22873168E+01    0.58321119E+00
    0.34004921E+01    0.84712703E+00
    0.25084411E+01   -0.60229097E+00
    0.24929695E+01    0.10573036E+01
    0.34089142E+01   -0.42182693E+00
    0.22704746E+01   -0.68827487E-01
