 #  R                 Z
    0.29755183E+01    0.16768256E+00
    0.29719973E+01    0.17543092E+00
    0.29630123E+01    0.18027019E+00
    0.29564077E+01    0.19275022E+00
    0.29461740E+01    0.19938108E+00
    0.29487148E+01    0.21092258E+00
    0.29585436E+01    0.21950143E+00
    0.29662021E+01    0.22281799E+00
    0.29718522E+01    0.22555016E+00
    0.29755950E+01    0.23024358E+00
    0.29769791E+01    0.23728667E+00
    0.29755759E+01    0.24640449E+00
    0.29705523E+01    0.25569171E+00
    0.29618994E+01    0.26416273E+00
    0.29541966E+01    0.28120950E+00
    0.29583356E+01    0.29800286E+00
    0.29691657E+01    0.31157188E+00
    0.29845539E+01    0.31445429E+00
    0.29925170E+01    0.31854822E+00
    0.29975526E+01    0.31917351E+00
    0.30015637E+01    0.31213988E+00
    0.30026209E+01    0.30165231E+00
    0.30011295E+01    0.28582068E+00
    0.29967725E+01    0.25636726E+00
    0.29902586E+01    0.23627198E+00
    0.29879936E+01    0.23465712E+00
    0.29866428E+01    0.24046341E+00
    0.29828466E+01    0.25077837E+00
    0.29764093E+01    0.26187645E+00
    0.29678386E+01    0.26887163E+00
    0.29604743E+01    0.27760634E+00
    0.29599447E+01    0.28962282E+00
    0.29668577E+01    0.30310544E+00
    0.29781019E+01    0.31541915E+00
    0.29875641E+01    0.32628531E+00
    0.29939103E+01    0.33422254E+00
    0.30038936E+01    0.32111581E+00
    0.30086232E+01    0.30053937E+00
    0.30051765E+01    0.28530410E+00
    0.29994547E+01    0.25773815E+00
    0.29906475E+01    0.22219274E+00
    0.29860486E+01    0.19849513E+00
    0.29885961E+01    0.19134756E+00
    0.29968548E+01    0.19138663E+00
    0.30013423E+01    0.18254811E+00
    0.30026480E+01    0.17497043E+00
    0.30035655E+01    0.17106580E+00
    0.30033969E+01    0.16826418E+00
    0.30019093E+01    0.16593505E+00
    0.29987706E+01    0.16374691E+00
    0.29930175E+01    0.16107243E+00
    0.29833430E+01    0.15871632E+00
    0.29760156E+01    0.16618745E+00
    0.29727375E+01    0.17486033E+00
    0.29641874E+01    0.17913090E+00
    0.29575753E+01    0.19174401E+00
    0.29468390E+01    0.19788731E+00
    0.29469390E+01    0.20949616E+00
    0.29570339E+01    0.21927647E+00
    0.29650601E+01    0.22337352E+00
    0.29709330E+01    0.22633649E+00
    0.29746727E+01    0.23073266E+00
    0.29761325E+01    0.23746789E+00
    0.29748730E+01    0.24646256E+00
    0.29698500E+01    0.25539828E+00
    0.29611592E+01    0.26429074E+00
    0.29537770E+01    0.28248258E+00
    0.29588360E+01    0.29879120E+00
    0.29699082E+01    0.31159474E+00
    0.29852107E+01    0.31364413E+00
    0.29929683E+01    0.31670697E+00
    0.29976869E+01    0.31626361E+00
    0.30008074E+01    0.31028196E+00
    0.30016317E+01    0.30025594E+00
    0.30003491E+01    0.28270366E+00
    0.29956129E+01    0.25217092E+00
    0.29897638E+01    0.23764575E+00
    0.29874116E+01    0.24091506E+00
    0.29835301E+01    0.25072240E+00
    0.29770985E+01    0.26195509E+00
    0.29686562E+01    0.26911269E+00
    0.29612830E+01    0.27725700E+00
    0.29602691E+01    0.28869495E+00
    0.29666357E+01    0.30184980E+00
    0.29774243E+01    0.31404740E+00
    0.29877441E+01    0.32298998E+00
    0.29941332E+01    0.33007863E+00
    0.30025509E+01    0.32004280E+00
    0.30068836E+01    0.30141176E+00
    0.30038979E+01    0.28661460E+00
    0.29987893E+01    0.25840087E+00
    0.29905389E+01    0.22580309E+00
    0.29845819E+01    0.20154103E+00
    0.29819514E+01    0.18871333E+00
    0.29814560E+01    0.18472464E+00
    0.29831891E+01    0.18451455E+00
    0.29886186E+01    0.18678570E+00
    0.29957674E+01    0.18672110E+00
    0.29982389E+01    0.17813916E+00
    0.29959625E+01    0.16987478E+00
    0.29904995E+01    0.16424855E+00
    0.29816429E+01    0.16258058E+00
    0.29777136E+01    0.17104737E+00
    0.29776568E+01    0.17802997E+00
    0.29748487E+01    0.17960197E+00
    0.29667421E+01    0.18061788E+00
    0.29608600E+01    0.19161258E+00
    0.29531157E+01    0.19711906E+00
    0.29474442E+01    0.20445579E+00
    0.29544137E+01    0.21357865E+00
    0.29626957E+01    0.21778742E+00
    0.29692150E+01    0.21914332E+00
    0.29747922E+01    0.22240990E+00
    0.29792925E+01    0.23008213E+00
    0.29800546E+01    0.23949437E+00
    0.29771897E+01    0.24950739E+00
    0.29709343E+01    0.25896224E+00
    0.29616984E+01    0.26707297E+00
    0.29551047E+01    0.28346502E+00
    0.29604504E+01    0.29775434E+00
    0.29717035E+01    0.30670005E+00
    0.29862827E+01    0.30764517E+00
    0.29940671E+01    0.30913735E+00
    0.29985070E+01    0.30630945E+00
    0.30004975E+01    0.29835306E+00
    0.30000942E+01    0.28263058E+00
    0.29957252E+01    0.25497352E+00
    0.29892977E+01    0.24133935E+00
    0.29848847E+01    0.24835408E+00
    0.29786887E+01    0.26011548E+00
    0.29709101E+01    0.26834727E+00
    0.29640882E+01    0.27532104E+00
    0.29625707E+01    0.28503559E+00
    0.29676378E+01    0.29625496E+00
    0.29772221E+01    0.30696568E+00
    0.29896019E+01    0.30765410E+00
    0.29960519E+01    0.30626498E+00
    0.29992277E+01    0.29973419E+00
    0.29997479E+01    0.28557960E+00
    0.29963715E+01    0.25955695E+00
    0.29898908E+01    0.24282325E+00
    0.29851371E+01    0.24917936E+00
    0.29788225E+01    0.26096363E+00
    0.29711498E+01    0.26913747E+00
    0.29646412E+01    0.27585607E+00
    0.29633355E+01    0.28537901E+00
    0.29682517E+01    0.29587288E+00
    0.29775608E+01    0.30673837E+00
    0.29897420E+01    0.30738543E+00
    0.29961127E+01    0.30571530E+00
    0.29991906E+01    0.29873658E+00
    0.29995386E+01    0.28358351E+00
    0.29957103E+01    0.25690572E+00
    0.29893812E+01    0.24402640E+00
    0.29842437E+01    0.25174156E+00
    0.29775530E+01    0.26337164E+00
    0.29699943E+01    0.27070889E+00
    0.29643685E+01    0.27784808E+00
    0.29644758E+01    0.28768964E+00
    0.29701270E+01    0.29693594E+00
    0.29798343E+01    0.30817204E+00
    0.29903801E+01    0.31303890E+00
    0.29966351E+01    0.31556130E+00
    0.30009837E+01    0.31254164E+00
    0.30035778E+01    0.30280661E+00
    0.30027360E+01    0.29065076E+00
    0.29994858E+01    0.26796471E+00
    0.29918079E+01    0.23558909E+00
    0.29861859E+01    0.21913103E+00
    0.29806292E+01    0.20020339E+00
    0.29754317E+01    0.18698760E+00
    0.29677527E+01    0.18248476E+00
    0.29623798E+01    0.18953313E+00
    0.29617602E+01    0.19797948E+00
    0.29599437E+01    0.20075032E+00
    0.29565526E+01    0.20086993E+00
    0.29534055E+01    0.20223203E+00
    0.29532360E+01    0.20512340E+00
    0.29563319E+01    0.20749837E+00
    0.29599437E+01    0.20796705E+00
    0.29622914E+01    0.20682946E+00
    0.29649317E+01    0.20693184E+00
    0.29694098E+01    0.20948798E+00
    0.29758136E+01    0.21532459E+00
    0.29812549E+01    0.22321798E+00
    0.29837012E+01    0.23202531E+00
    0.29823293E+01    0.24258022E+00
    0.29775161E+01    0.25402113E+00
    0.29697358E+01    0.26280532E+00
    0.29611337E+01    0.27116600E+00
    0.29578331E+01    0.28515610E+00
    0.29648420E+01    0.29889523E+00
    0.29761238E+01    0.30937128E+00
    0.29889486E+01    0.31268838E+00
    0.29958131E+01    0.31555828E+00
    0.30003859E+01    0.31369046E+00
    0.30034782E+01    0.30438563E+00
    0.30030470E+01    0.29288559E+00
    0.30002358E+01    0.27256475E+00
    0.29931766E+01    0.23982956E+00
    0.29870492E+01    0.22296983E+00
    0.29823049E+01    0.20640763E+00
    0.29772510E+01    0.19053098E+00
    0.29702846E+01    0.18315172E+00
    0.29631831E+01    0.18643485E+00
    0.29623157E+01    0.19619274E+00
    0.29615318E+01    0.20068705E+00
    0.29600387E+01    0.20180968E+00
    0.29575429E+01    0.20161041E+00
    0.29547670E+01    0.20217416E+00
